DateTime,Equity
13-09-17 15:30:10,29763.35
13-09-17 22:00:16,29673.88
13-09-18 15:31:00,29720.01
13-09-18 22:00:00,29520.25
13-09-19 15:30:10,29570.27
13-09-19 22:00:16,29645.89
13-09-20 15:30:10,29657.79
13-09-20 22:00:16,29650.82
13-09-23 15:30:11,29642.16
13-09-23 22:00:17,29514.21
13-09-24 15:30:12,29564.12
13-09-24 22:00:17,29639.87
13-09-25 15:30:10,29642.63
13-09-25 22:00:16,29634.77
13-09-26 15:30:10,29566.22
13-09-26 22:00:16,29490.38
13-09-27 15:30:10,29534.58
13-09-27 22:00:15,29548.08
13-09-30 15:30:11,29639.32
13-10-01 15:30:11,100000.0
13-10-01 22:00:16,99927.59
13-10-02 15:30:10,99925.4
13-10-02 22:00:16,99870.74
13-10-03 15:30:09,99927.84
13-10-03 22:00:16,99870.3
13-10-04 15:30:10,99877.93
13-10-04 22:00:16,99721.31
13-10-07 15:30:09,99797.83
13-10-07 22:00:15,99666.02
13-10-08 15:30:10,99690.8
13-10-08 22:00:15,99864.54
13-10-09 15:30:10,99881.82
13-10-09 22:00:16,99838.29
13-10-10 15:30:09,99998.95
13-10-10 22:00:16,99506.44
13-10-11 15:30:10,99561.13
13-10-11 22:00:16,99449.46
13-10-14 15:30:10,99364.15
13-10-14 22:00:16,99469.0
13-10-15 15:30:09,99479.08
13-10-15 22:00:16,99536.19
13-10-16 15:30:11,99492.23
13-10-16 22:00:16,99477.14
13-10-17 15:30:09,99384.61
13-10-17 22:00:16,99540.7
13-10-18 15:30:10,99583.43
13-10-18 22:00:16,99427.89
13-10-21 15:30:09,99379.78
13-10-21 22:00:15,99403.81
13-10-22 15:30:10,99488.04
13-10-22 22:00:15,99505.71
13-10-23 15:30:10,99589.19
13-10-23 22:00:16,99628.04
13-10-24 15:30:09,99470.84
13-10-24 22:00:16,99762.84
13-10-28 14:30:11,99641.07
13-10-28 21:00:17,99844.37
13-10-29 14:30:12,100043.22
13-10-29 21:00:18,100224.32
13-10-30 14:30:10,100195.61
13-10-30 21:00:16,100612.29
13-10-31 14:30:10,100323.34
13-10-31 21:00:15,100395.05
13-11-01 14:30:10,100471.15
13-11-01 21:00:16,100772.55
13-11-04 15:30:13,100840.11
13-11-04 22:00:19,101017.42
13-11-05 15:30:10,101119.51
13-11-05 22:00:16,101146.97
13-11-06 15:30:10,101146.13
13-11-06 22:00:16,100680.16
13-11-07 15:30:09,100634.54
13-11-07 22:00:15,100776.28
13-11-08 15:30:10,100769.3
13-11-08 22:00:16,101215.53
13-11-11 15:30:14,101196.85
13-11-11 22:00:19,101258.3
13-11-12 15:30:10,101241.82
13-11-12 22:00:16,101161.57
13-11-13 15:30:11,101201.57
13-11-13 22:00:16,101293.03
13-11-14 15:30:10,101316.09
13-11-14 22:00:16,101256.73
13-11-15 15:30:10,101287.74
13-11-15 22:00:16,101346.42
13-11-18 15:30:13,101256.18
13-11-18 22:00:19,101256.53
13-11-19 15:30:09,101255.04
13-11-19 22:00:15,101499.75
13-11-20 15:30:10,101578.43
13-11-20 22:00:16,101463.85
13-11-21 15:30:11,101523.91
13-11-21 22:00:16,101609.53
13-11-22 15:30:10,101508.33
13-11-22 22:00:16,101500.29
13-11-25 15:30:13,101483.75
13-11-25 22:00:18,101529.47
13-11-26 15:30:13,101474.54
13-11-26 22:00:16,101559.66
13-11-27 15:30:10,101509.37
13-11-27 22:00:16,101406.77
13-11-29 15:30:10,101431.81
13-11-29 22:00:16,101284.41
13-12-02 15:30:10,101333.85
13-12-02 22:00:16,101556.53
13-12-03 15:30:10,101580.47
13-12-03 22:00:16,101635.44
13-12-04 15:30:10,101652.73
13-12-04 22:00:15,101481.63
13-12-05 15:30:10,101315.08
13-12-05 22:00:16,101398.56
13-12-06 15:30:10,101096.18
13-12-06 22:00:16,100934.91
13-12-09 15:30:11,100997.64
13-12-09 22:00:17,101039.03
13-12-10 15:30:12,101063.97
13-12-10 22:00:16,100991.18
13-12-11 15:30:10,100930.51
13-12-11 22:00:16,101197.69
13-12-12 15:30:10,101169.48
13-12-12 22:00:16,100811.4
13-12-13 15:30:11,100821.52
13-12-13 22:00:15,100782.13
13-12-16 15:30:11,100787.88
13-12-16 22:00:17,101036.6
13-12-17 15:30:11,100836.91
13-12-17 22:00:16,100894.1
13-12-18 15:30:10,100838.67
13-12-18 22:00:16,100656.9
13-12-19 15:30:10,100660.25
13-12-19 22:00:16,100708.41
13-12-20 15:30:10,100705.95
13-12-20 22:00:15,100872.67
13-12-23 15:30:10,100916.6
13-12-23 22:00:16,100965.51
13-12-24 15:30:09,100984.77
13-12-24 22:00:16,100895.06
13-12-26 15:30:10,100950.9
13-12-26 22:00:16,100777.12
13-12-30 15:30:10,100993.57
13-12-30 22:00:16,100669.76
13-12-31 15:30:10,100671.54
13-12-31 22:00:16,100640.21
14-01-02 15:30:10,100678.2
14-01-03 15:30:09,100966.03
14-01-03 22:00:16,100880.37
14-01-06 15:30:14,100832.62
14-01-06 20:40:57,100804.9
14-01-06 22:00:20,100813.4
14-01-07 15:30:10,100769.41
14-01-07 22:00:15,100503.95
14-01-08 15:30:11,100440.43
14-01-08 22:00:16,100428.73
14-01-09 15:30:10,100312.28
14-01-09 22:00:16,100204.32
14-01-10 15:30:10,99967.77
14-01-10 22:00:15,99984.99
14-01-13 15:30:10,100066.03
14-01-13 22:00:16,100024.49
14-01-14 15:30:09,100067.55
14-01-14 22:00:15,99955.41
14-01-15 15:30:10,99980.92
14-01-15 22:00:16,99766.44
14-01-16 15:30:11,99855.96
14-01-16 22:00:16,99836.05
14-01-17 15:30:10,100268.73
14-01-17 22:00:16,100031.31
14-01-21 15:30:14,100162.72
14-01-21 22:00:16,99842.97
14-01-22 15:30:11,99823.26
14-01-22 22:00:16,99954.68
14-01-23 15:30:10,99903.35
14-01-23 22:00:16,99652.07
14-01-27 15:30:11,100203.37
14-01-27 22:00:17,99979.9
14-01-28 15:30:12,99941.25
14-01-28 22:00:17,99887.47
14-01-29 15:30:12,99881.56
14-01-29 22:00:18,99732.74
14-01-30 15:30:10,99420.18
14-01-30 22:00:16,99149.91
14-01-31 15:30:10,99110.46
14-01-31 22:00:15,98563.06
14-02-03 15:30:14,98457.75
14-02-03 22:00:20,98500.51
14-02-04 15:30:14,98494.09
14-02-04 22:00:20,98797.54
14-02-05 15:30:15,98918.95
14-02-05 22:00:16,98595.61
14-02-06 15:30:09,98464.11
14-02-06 22:00:16,98502.25
14-02-07 15:30:10,98501.09
14-02-07 22:00:16,98216.21
14-02-10 15:30:10,98256.41
14-02-10 22:00:16,98731.37
14-02-11 15:30:11,98643.0
14-02-11 22:00:15,99746.64
14-02-12 15:30:10,99129.73
14-02-12 22:00:15,99876.41
14-02-13 15:30:10,100066.11
14-02-13 22:00:16,98557.59
14-02-14 15:30:10,97647.58
14-02-14 22:00:16,97211.05
14-02-18 15:30:09,98412.19
14-02-18 22:00:16,99129.18
14-02-19 15:30:10,98753.64
14-02-19 22:00:16,98341.65
14-02-20 15:30:10,98259.93
14-02-20 22:00:15,98249.22
14-02-21 15:30:10,98203.72
14-02-21 22:00:16,97907.16
14-02-24 15:30:12,97840.29
14-02-24 22:00:18,97831.79
14-02-25 15:30:10,97970.65
14-02-25 22:00:16,97974.35
14-02-26 15:30:10,98051.74
14-02-26 22:00:16,98157.22
14-02-27 15:30:10,97962.7
14-02-27 22:00:16,98235.48
14-02-28 15:30:10,98243.2
14-02-28 22:00:16,98064.17
14-03-03 15:30:12,97996.8
14-03-04 15:30:09,97982.27
14-03-04 22:00:15,98191.11
14-03-05 15:30:09,98202.29
14-03-05 22:00:16,98343.67
14-03-06 15:30:10,98381.29
14-03-06 22:00:16,98232.33
14-03-07 15:30:11,98407.52
14-03-07 22:00:16,98433.1
14-03-10 14:30:11,98371.39
14-03-10 21:00:16,98212.71
14-03-11 14:30:11,98254.09
14-03-11 21:00:17,98234.54
14-03-12 14:30:12,98256.88
14-03-12 21:00:17,98283.12
14-03-13 14:30:11,98284.82
14-03-13 21:00:16,98233.83
14-03-14 14:30:10,98226.44
14-03-14 21:00:16,97976.75
14-03-17 09:30:10,98013.2
14-03-17 16:00:16,98246.86
14-03-18 09:30:10,98238.07
14-03-18 16:00:16,98008.34
14-03-19 09:30:09,97915.0
14-03-19 16:00:16,98187.55
14-03-20 09:30:10,98076.09
14-03-20 16:00:16,98167.22
14-03-21 09:30:10,98220.59
14-03-21 16:00:16,98130.94
14-03-24 09:30:09,98177.33
14-03-25 09:30:10,98263.26
14-03-25 16:00:16,97983.86
14-03-26 09:30:10,98021.54
14-03-26 16:00:16,98003.52
14-03-27 09:30:10,98019.44
14-03-27 16:00:16,98077.05
14-03-28 09:30:10,97976.31
14-03-28 16:00:16,97617.31
14-03-31 09:30:11,97595.01
14-03-31 16:00:15,97276.19
14-04-01 09:30:10,97364.46
14-04-01 16:00:15,97496.49
14-04-02 09:30:11,97554.0
14-04-02 16:00:16,97587.75
14-04-03 09:30:10,97652.83
14-04-03 16:00:16,97422.59
14-04-04 09:30:10,97534.78
14-04-04 16:00:15,97705.17
14-04-07 09:30:13,97695.41
14-04-07 16:00:18,97713.06
14-04-08 09:30:10,97489.79
14-04-08 16:00:16,97448.59
14-04-09 09:30:10,97332.8
14-04-09 16:00:16,97624.11
14-04-10 09:30:10,97716.27
14-04-10 16:00:16,97449.18
14-04-11 09:30:10,97434.17
14-04-11 16:00:16,97426.47
14-04-14 09:30:14,97218.64
14-04-14 16:00:20,97464.42
14-04-15 09:30:10,97418.37
14-04-15 16:00:16,97738.46
14-04-16 09:30:10,97761.1
14-04-16 16:00:15,97916.54
14-04-17 09:30:10,97915.85
14-04-21 09:30:15,98165.77
14-04-21 16:00:20,97968.95
14-04-22 09:30:15,97792.53
14-04-22 16:00:21,97745.42
14-04-23 09:30:16,97724.94
14-04-23 16:00:21,98061.2
14-04-24 09:30:10,97883.2
14-04-24 16:00:15,97774.53
14-04-25 09:30:10,97788.43
14-04-25 16:00:16,98324.98
14-04-28 09:30:12,98303.51
14-04-28 16:00:18,97849.78
14-04-29 09:30:11,97739.39
14-04-29 16:00:16,97591.93
14-04-30 09:30:11,97681.69
14-04-30 16:00:17,97792.18
14-05-01 09:30:11,97527.19
14-05-01 16:00:16,97542.65
14-05-02 09:30:10,97834.91
14-05-02 16:00:15,98225.66
14-05-05 09:30:14,98370.18
14-05-06 09:30:10,98114.05
14-05-06 16:00:16,97675.1
14-05-07 09:30:10,97782.55
14-05-07 16:00:15,97573.5
14-05-08 09:30:09,97538.4
14-05-08 16:00:15,97351.91
14-05-09 09:43:04,97548.85
14-05-09 16:00:16,97941.53
14-05-12 09:30:10,98051.74
14-05-12 16:00:16,98490.98
14-05-13 09:30:10,98341.53
14-05-13 16:00:16,97365.14
14-05-14 09:30:10,97219.27
14-05-15 09:30:10,96931.25
14-05-15 16:00:16,97170.89
14-05-16 09:30:09,97218.3
14-05-16 16:00:16,96998.89
14-05-19 09:30:14,97193.17
14-05-20 09:30:10,97361.94
14-05-20 16:00:16,97165.34
14-05-21 09:30:10,97216.62
14-05-21 16:00:16,97116.18
14-05-22 09:30:10,96958.17
14-05-22 16:00:16,96940.76
14-05-23 09:30:10,96967.94
14-05-23 16:00:16,96949.16
14-05-27 09:30:09,97068.91
14-05-27 16:00:15,97251.78
14-05-28 09:30:10,97242.66
14-05-28 16:00:16,97476.0
14-05-29 09:30:10,97398.54
14-05-29 16:00:16,97455.66
14-05-30 09:30:09,97545.17
14-05-30 16:00:16,97531.69
14-06-02 09:30:10,97600.77
14-06-02 16:00:16,97019.13
14-06-03 09:30:10,96955.33
14-06-03 16:00:15,96663.32
14-06-04 09:30:10,96690.75
14-06-04 16:00:16,96479.68
14-06-05 09:30:10,96492.41
14-06-05 16:00:16,96817.65
14-06-06 09:30:10,96738.91
14-06-06 16:00:16,97079.74
14-06-09 09:30:11,96986.8
14-06-09 16:00:17,97229.83
14-06-10 09:30:09,97342.27
14-06-10 16:00:15,97289.25
14-06-11 09:30:10,97345.07
14-06-11 16:00:16,97344.23
14-06-12 09:30:10,96739.61
14-06-12 16:00:15,97228.43
14-06-13 09:30:10,97106.79
14-06-13 16:00:16,96724.89
14-06-16 09:30:11,96735.07
14-06-16 16:00:17,96957.29
14-06-17 09:30:10,96960.71
14-06-17 16:00:15,97259.72
14-06-18 09:30:09,97224.24
14-06-18 16:00:15,97061.22
14-06-19 09:30:10,97018.71
14-06-19 16:00:16,96963.34
14-06-20 09:30:10,96913.33
14-06-20 16:00:15,96620.54
14-06-23 09:30:09,96530.54
14-06-23 16:00:15,96693.17
14-06-24 09:30:09,96703.34
14-06-24 16:00:14,96904.27
14-06-25 09:30:09,96868.13
14-06-25 16:00:16,96749.36
14-06-26 09:30:10,96691.78
14-06-26 16:00:16,96792.46
14-06-27 09:30:10,96677.29
14-06-27 16:00:15,96608.93
14-06-30 09:30:13,96525.37
14-07-01 09:30:10,96563.41
14-07-01 16:00:16,96610.07
14-07-02 09:30:10,96541.17
14-07-02 16:00:16,96626.37
14-07-03 09:30:10,96710.66
14-07-03 10:28:59,96647.21
14-07-03 16:00:16,96685.55
14-07-07 09:30:11,96610.18
14-07-07 16:00:17,96454.15
14-07-08 09:30:11,96503.89
14-07-08 16:00:17,96340.96
14-07-09 09:30:11,96364.7
14-07-09 16:00:16,96160.81
14-07-10 09:30:10,96193.52
14-07-10 10:57:04,95803.68
14-07-10 16:00:16,95812.05
14-07-11 09:30:10,95808.68
14-07-11 16:00:16,95737.22
14-07-14 09:30:14,95703.43
14-07-14 16:00:20,95629.06
14-07-15 09:30:10,95969.44
14-07-15 16:00:16,95733.09
14-07-16 09:30:10,95437.33
14-07-16 16:00:16,95251.21
14-07-17 09:30:09,95286.47
14-07-17 16:00:16,95135.27
14-07-18 09:30:10,95170.77
14-07-18 16:00:16,95232.34
14-07-21 09:30:13,95164.72
14-07-22 09:30:09,95206.17
14-07-22 16:00:15,95178.22
14-07-23 09:30:10,95169.34
14-07-23 16:00:15,94881.34
14-07-24 09:30:10,94873.15
14-07-24 16:00:16,94768.78
14-07-25 09:30:10,94597.73
14-07-25 16:00:15,94304.51
14-07-28 09:30:11,94293.16
14-07-28 16:00:17,94340.95
14-07-29 09:30:10,94335.45
14-07-29 16:00:16,94359.47
14-07-30 09:30:08,94306.0
14-07-30 16:00:16,94386.32
14-07-31 09:30:10,94443.92
14-07-31 16:00:16,94597.84
14-08-01 09:30:10,94660.0
14-08-01 16:00:16,94648.9
14-08-04 09:30:13,94565.3
14-08-04 16:00:19,94807.68
14-08-05 09:30:10,94568.11
14-08-05 16:00:16,94922.63
14-08-06 09:30:10,94937.81
14-08-06 16:00:15,94961.33
14-08-07 09:30:11,95245.8
14-08-07 16:00:16,95286.55
14-08-08 09:30:10,95284.68
14-08-08 16:00:16,95292.29
14-08-11 09:30:13,95245.17
14-08-12 09:30:13,95606.61
14-08-12 16:00:19,95208.55
14-08-13 09:30:10,95277.89
14-08-14 09:30:09,95141.77
14-08-14 16:00:16,95569.78
14-08-15 09:30:09,95578.18
14-08-15 16:00:16,95449.18
14-08-18 09:30:13,95406.6
14-08-19 09:30:09,95589.1
14-08-19 16:00:15,95453.23
14-08-20 09:30:09,95407.81
14-08-20 16:00:15,95426.72
14-08-21 09:30:10,95484.31
14-08-21 16:00:15,95611.86
14-08-22 09:30:10,95494.36
14-08-22 16:00:16,95626.02
14-08-25 09:30:13,95651.77
14-08-25 16:00:19,95674.59
14-08-26 09:30:14,95630.57
14-08-26 16:00:20,95398.89
14-08-27 09:30:14,95441.03
14-08-27 16:00:20,95435.36
14-08-28 10:37:39,95423.0
14-08-28 16:00:16,95235.39
14-08-29 09:30:10,95185.15
14-08-29 16:00:16,95169.05
14-09-02 09:30:10,95133.2
14-09-03 09:30:10,94999.75
14-09-03 16:00:15,95223.63
14-09-04 09:30:10,95174.88
14-09-05 09:30:10,95012.52
14-09-05 16:00:16,94738.75
14-09-08 09:30:12,94760.53
14-09-08 16:00:18,94715.38
14-09-09 09:30:13,94625.45
14-09-09 16:00:16,94611.33
14-09-10 09:30:10,94645.4
14-09-10 16:00:16,94674.38
14-09-11 09:30:10,94699.07
14-09-11 16:00:16,94827.8
14-09-12 09:30:11,94801.68
14-09-12 16:00:16,94671.94
14-09-15 09:30:12,94582.16
14-09-15 16:00:18,94741.81
14-09-16 09:30:09,94757.41
14-09-16 16:00:15,94835.19
14-09-17 09:30:10,94843.9
14-09-17 16:00:16,94895.85
14-09-18 09:30:10,94815.55
14-09-18 16:00:16,94596.32
14-09-19 09:30:10,94732.35
14-09-19 16:00:16,94515.87
14-09-22 09:30:13,94607.86
14-09-22 16:00:19,94689.74
14-09-23 09:30:13,94682.53
14-09-23 16:00:16,94644.19
14-09-24 09:30:10,94638.67
14-09-24 16:00:16,94528.74
14-09-25 09:30:10,94465.75
14-09-26 09:30:10,94697.14
14-09-26 16:00:16,94622.08
14-09-29 09:30:12,94628.54
14-09-29 16:00:18,94806.76
14-09-30 09:30:13,94822.95
14-09-30 16:00:15,94435.59
14-10-01 09:30:10,94540.94
14-10-01 16:00:16,94349.73
14-10-02 09:30:10,94375.2
14-10-02 16:00:16,93951.1
14-10-03 09:30:10,94081.71
14-10-03 16:00:16,93466.64
14-10-06 09:30:12,93468.75
14-10-06 16:00:17,93777.12
14-10-07 09:30:10,93747.29
14-10-07 16:00:16,93600.34
14-10-08 09:30:10,93450.24
14-10-08 16:00:15,93286.48
14-10-09 09:30:10,93353.5
14-10-09 16:00:15,93101.58
14-10-10 09:30:10,92884.17
14-10-10 16:00:15,92149.52
14-10-13 09:30:13,92214.84
14-10-13 16:00:15,91276.44
14-10-14 09:30:10,91340.23
14-10-14 16:00:16,90661.9
14-10-15 09:30:11,90414.22
14-10-15 16:00:15,90808.68
14-10-16 09:30:10,90300.58
14-10-16 14:08:50,90706.07
14-10-16 16:00:15,90750.02
14-10-17 09:30:10,90821.03
14-10-17 16:00:16,91309.07
14-10-20 09:30:13,91217.27
14-10-20 16:00:18,91071.58
14-10-21 09:30:10,91135.67
14-10-21 16:00:16,91536.06
14-10-22 09:30:10,91427.69
14-10-22 16:00:15,91471.43
14-10-23 09:30:10,91537.95
14-10-23 16:00:15,91209.1
14-10-24 09:30:09,91228.23
14-10-24 16:00:16,91085.75
14-10-27 09:30:12,90939.09
14-10-27 16:00:17,90485.03
14-10-28 09:30:10,90478.72
14-10-28 16:00:15,89586.91
14-10-29 09:30:10,90061.07
14-10-29 16:00:16,89822.03
14-10-30 09:30:11,90010.05
14-10-30 16:00:16,89237.66
14-10-31 09:30:10,89562.75
14-10-31 16:00:15,89994.8
14-11-03 09:30:11,90002.53
14-11-03 16:00:17,89158.71
14-11-04 09:30:11,88751.46
14-11-04 16:00:16,88401.8
14-11-05 09:30:10,88316.46
14-11-05 16:00:16,89264.92
14-11-06 09:30:10,89027.64
14-11-06 16:00:16,88970.11
14-11-07 09:30:10,88838.13
14-11-07 16:00:15,88867.07
14-11-10 09:30:11,88975.21
14-11-10 16:00:17,88479.07
14-11-11 09:30:09,88718.3
14-11-11 16:00:15,88412.76
14-11-12 09:30:09,88549.8
14-11-12 16:00:15,88545.39
14-11-13 09:30:10,88726.18
14-11-13 16:00:16,89431.66
14-11-14 09:30:09,89535.01
14-11-14 16:00:15,89568.38
14-11-17 09:30:14,89765.4
14-11-17 16:00:19,90090.12
14-11-18 09:30:14,90065.4
14-11-18 16:00:19,89972.52
14-11-19 09:30:10,89876.75
14-11-19 16:00:15,89940.66
14-11-20 09:30:10,89812.27
14-11-20 16:00:10,90140.56
14-11-21 09:30:10,90344.1
14-11-21 16:00:10,90413.07
14-11-24 09:30:12,90398.7
14-11-24 16:00:11,90002.8
14-11-25 09:30:10,90019.63
14-11-25 16:00:10,89806.65
14-11-26 09:30:10,89642.74
14-11-26 16:00:11,89490.68
14-11-28 09:30:10,89072.61
14-11-28 16:00:11,88442.29
14-12-01 09:30:14,88509.51
14-12-01 16:00:13,88355.84
14-12-02 09:30:09,88289.59
14-12-02 16:00:10,87875.11
14-12-03 09:30:10,87909.71
14-12-03 16:00:11,87995.98
14-12-04 09:30:10,87861.96
14-12-04 16:00:11,87715.25
14-12-05 09:30:10,87767.1
14-12-05 16:00:10,87591.62
14-12-08 09:30:10,87579.83
14-12-08 16:00:10,86935.89
14-12-09 09:30:10,87065.06
14-12-09 16:00:10,87310.18
14-12-10 09:30:10,87251.47
14-12-10 16:00:11,86958.67
14-12-11 09:30:10,86841.77
14-12-11 16:00:10,86480.64
14-12-12 09:30:10,86294.45
14-12-12 16:00:11,86088.11
14-12-15 09:30:15,86061.85
14-12-15 16:00:15,86160.45
14-12-16 09:30:11,86070.01
14-12-16 16:00:11,86434.7
14-12-17 09:30:10,86443.55
14-12-17 16:00:11,86297.01
14-12-18 09:30:10,86654.42
14-12-18 16:00:11,86842.44
14-12-19 09:30:11,86884.8
14-12-19 16:00:11,87041.74
14-12-22 09:30:13,87101.62
14-12-22 16:00:13,86835.62
14-12-23 09:30:10,86846.16
14-12-23 16:00:11,86924.23
14-12-24 09:30:10,86967.6
14-12-24 16:00:11,87103.85
14-12-26 09:30:11,86982.49
14-12-26 16:00:11,87132.25
14-12-29 09:30:14,86976.74
14-12-29 16:00:11,86916.31
14-12-30 09:30:12,86819.2
14-12-30 16:00:11,86720.02
14-12-31 09:30:11,93737.3
14-12-31 16:00:11,93817.63
15-01-02 10:26:49,93715.74
15-01-02 16:00:11,93988.38
15-01-05 09:30:14,93923.45
15-01-05 16:00:15,93866.81
15-01-06 09:30:09,93882.86
15-01-06 16:00:10,94130.28
15-01-07 09:30:10,94163.47
15-01-07 16:00:11,93828.33
15-01-08 09:30:11,93855.81
