DateTime,Pair,EntryPrice0,ExitPrice0,Qty0,EntryPrice1,ExitPrice1,Qty1,SumProfit,ROI
15-04-23 09:37:10,ACC_BIP,41.44,41.74,77,44.63,44.62,-71,20.95,0.33
15-04-23 11:59:50,IHF_USPH,133.64,134.18,24,48.69,48.32,-65,34.38,0.54
15-04-24 14:17:30,MSCC_PRGS,27.62,32.47,-116,26.02,26.10,120,-555.81,-8.79
15-04-27 10:18:05,IILG_FLY,25.74,26.02,125,14.69,15.04,-220,-46.27,-0.72
15-04-28 09:30:05,EZA_EWH,71.03,71.93,45,23.90,24.01,-136,21.85,0.34
15-04-28 10:00:50,IHF_USPH,134.60,132.60,-24,48.09,47.67,66,17.49,0.27
15-04-28 11:41:20,NX_IR,18.92,20.39,167,68.26,68.73,-47,219.97,3.45
15-04-29 11:22:35,ACC_BIP,42.27,41.54,-76,44.70,44.44,71,33.77,0.53
15-04-30 09:42:05,CRH_MLM,28.23,27.95,-114,141.84,143.92,22,75.34,1.19
15-04-30 10:35:15,TAL_CGI,41.84,38.74,-78,26.20,25.41,119,144.64,2.27
15-04-30 11:11:40,IHF_USPH,131.59,130.86,24,47.84,47.39,-66,9.72,0.15
15-05-01 11:23:25,IHF_USPH,128.72,129.12,25,46.86,46.68,-68,19.82,0.31
15-05-08 09:59:15,IHF_USPH,130.49,130.38,-25,46.46,47.07,68,41.62,0.65
15-05-11 11:13:40,IILG_FLY,25.04,25.74,130,14.75,14.96,-224,39.66,0.60
15-05-12 15:22:05,PPS_TITN,55.53,56.89,58,14.23,13.94,-233,143.25,2.19
15-05-14 09:31:00,EZA_EWH,69.84,69.51,47,24.24,23.55,-138,76.43,1.15
15-05-15 11:59:45,TAL_CGI,38.81,37.60,84,26.32,24.73,-132,104.66,1.55
15-05-21 10:10:40,CNX_BHI,31.12,31.92,104,56.85,65.18,-57,-394.73,-6.09
15-05-26 10:04:40,IHF_USPH,130.53,135.44,25,47.83,49.63,-71,-7.36,-0.11
15-05-28 09:30:40,ACC_BIP,41.27,39.31,79,44.49,43.60,-74,-91.71,-1.40
15-05-29 09:42:45,CRH_MLM,27.77,28.38,117,148.11,150.71,-23,8.54,0.13
15-05-29 10:22:30,PMCS_SPIL,8.40,9.01,390,8.41,8.21,-408,308.92,4.61
15-05-29 11:20:55,IILG_FLY,26.47,26.27,124,16.13,15.53,-209,95.62,1.44
15-06-04 09:31:55,CRH_MLM,27.63,28.05,118,150.32,146.79,-22,124.11,1.89
15-06-04 09:33:50,MSCC_PRGS,36.00,35.87,-90,26.49,27.16,119,87.83,1.37
15-06-05 09:30:35,ACC_BIP,39.55,37.97,-83,43.38,43.00,75,99.61,1.52
15-06-05 09:52:20,CRH_MLM,28.09,27.56,-117,146.62,148.43,22,98.79,1.52
15-06-09 09:34:55,ACC_BIP,38.70,38.58,-85,42.79,43.14,76,34.13,0.52
15-06-10 11:04:50,CEB_GPX,83.94,86.84,-39,36.98,32.82,84,-465.41,-7.29
15-06-10 12:54:35,ACC_BIP,38.42,38.86,86,43.60,43.48,76,25.89,0.39
15-06-11 10:21:15,TAL_CGI,37.00,35.27,-88,22.89,23.35,135,211.45,3.33
15-06-12 14:53:15,IHF_USPH,136.32,137.65,-24,49.11,50.15,65,32.88,0.51
15-06-16 10:00:05,NX_IR,18.26,19.82,181,67.09,69.02,-50,182.16,2.74
15-06-16 10:00:10,ACC_BIP,38.91,38.85,85,44.07,43.17,-75,59.56,0.90
15-06-17 15:02:40,EZA_EWH,69.50,63.96,47,24.13,23.41,-138,-164.15,-2.49
15-06-25 11:57:25,TAL_CGI,35.76,34.37,-96,22.63,22.19,148,64.18,0.95
15-06-25 13:57:35,IHF_USPH,140.89,145.76,24,52.24,53.39,-65,39.73,0.59
15-06-26 09:44:15,CEB_GPX,86.56,89.20,39,33.20,34.07,-103,10.46,0.15
15-06-30 09:31:05,BTI_PM,109.53,108.35,-31,81.53,80.64,40,-1.70,-0.03
15-06-30 11:05:35,CEB_GPX,89.87,87.30,-37,33.67,33.02,96,30.38,0.46
15-07-06 09:33:15,CRH_MLM,29.04,27.69,-114,151.20,142.19,21,-36.94,-0.57
15-07-06 09:53:10,PPS_TITN,57.20,56.72,57,15.47,14.60,-211,152.96,2.34
15-07-06 11:54:25,ACC_BIP,38.84,38.83,88,43.96,44.27,-78,-28.64,-0.42
15-07-06 13:23:20,CEB_GPX,88.01,86.94,-38,33.05,33.08,100,40.83,0.61
15-07-06 13:41:35,PMCS_SPIL,9.31,8.08,-353,7.63,7.36,410,313.02,4.88
15-07-07 09:51:30,CEB_GPX,86.94,86.61,39,33.49,33.27,-104,7.09,0.10
15-07-08 09:45:45,CEB_GPX,86.11,86.32,39,33.13,32.90,-102,28.72,0.43
15-07-09 09:41:25,CEB_GPX,87.36,86.92,39,32.73,33.05,102,12.86,0.19
15-07-13 09:31:00,BTI_PM,107.48,112.01,31,81.62,82.23,-41,112.83,1.69
15-07-13 09:40:20,ACC_BIP,38.35,38.87,88,44.74,44.55,-76,57.08,0.84
15-07-14 09:46:35,IHF_USPH,145.62,142.67,23,54.58,54.25,-62,-49.80,-0.74
15-07-14 15:11:55,CEB_GPX,88.46,89.39,38,34.64,34.18,-98,77.55,1.15
15-07-20 11:43:05,CEB_GPX,88.88,89.44,-38,33.67,34.12,98,20.53,0.31
15-07-22 09:41:05,EZA_EWH,66.25,63.97,-51,23.77,22.34,140,-87.38,-1.30
15-07-27 09:53:30,PPS_TITN,57.30,57.41,58,15.88,15.12,-214,164.59,2.45
15-07-29 09:31:15,BTI_PM,113.54,114.92,29,84.92,85.90,-39,-0.74,-0.01
15-07-29 09:32:40,IILG_FLY,24.75,21.05,134,15.67,14.39,-216,-225.30,-3.36
15-07-29 09:55:00,ACC_BIP,38.98,37.25,-87,44.34,42.37,75,0.18,0.00
15-07-29 10:02:55,CEB_GPX,88.98,75.15,-37,33.43,31.06,99,274.21,4.15
15-07-29 13:09:45,CRH_MLM,26.86,29.52,126,142.76,156.66,-24,-0.59,-0.01
15-08-04 11:55:05,EZA_EWH,64.01,62.68,52,22.57,22.02,-148,8.83,0.13
15-08-04 12:21:40,IHF_USPH,136.33,140.40,-24,51.15,53.76,63,63.93,0.98
15-08-07 14:12:00,AZPN_MXIM,41.39,42.16,-77,31.74,34.12,92,156.76,2.57
15-08-14 10:44:35,ACC_BIP,36.74,37.21,90,42.23,41.93,-79,62.97,0.95
15-08-17 13:45:35,IHF_USPH,140.58,141.59,-23,51.46,52.64,63,48.17,0.74
15-08-18 11:23:35,EZA_EWH,58.76,58.85,56,21.27,20.93,-155,54.39,0.83
15-08-19 11:21:00,BTI_PM,116.68,112.97,-29,85.37,83.37,38,28.96,0.44
15-08-24 09:57:10,IHF_USPH,142.73,107.18,-23,52.05,45.55,61,418.33,6.48
15-08-24 10:25:40,IHF_USPH,129.97,131.59,28,46.75,47.82,78,126.22,1.73
15-08-25 10:12:20,ACC_BIP,37.32,34.86,-88,39.89,39.23,78,161.86,2.53
15-08-26 09:40:50,CRH_MLM,30.56,28.16,108,168.06,156.69,-20,-34.09,-0.51
15-08-27 13:44:00,CEB_GPX,75.27,71.19,-44,26.63,24.14,123,-129.91,-1.97
15-08-28 09:31:25,BID_FOSL,42.11,35.02,-77,104.78,60.57,30,-783.42,-12.27
15-08-28 09:45:20,MSCC_PRGS,34.72,32.00,95,27.06,27.21,-123,-279.34,-4.22
15-08-28 10:11:40,TAL_CGI,31.71,17.89,107,20.91,19.40,-167,-1231.18,-17.88
15-09-01 10:49:10,IILG_FLY,21.20,19.18,-157,14.30,12.81,227,-27.84,-0.42
15-09-02 13:06:25,ACC_BIP,33.97,33.65,100,39.01,37.17,-88,127.37,1.87
15-09-04 11:32:05,EZA_EWH,58.92,53.42,-56,20.52,18.65,157,10.88,0.17
15-09-08 09:35:25,BTI_PM,106.70,105.41,31,80.21,78.72,-41,18.52,0.28
15-09-09 12:50:40,BTI_PM,105.50,106.40,32,79.42,79.22,-42,34.64,0.52
15-09-10 09:30:55,CRH_MLM,28.33,29.60,120,163.88,169.58,-21,29.57,0.43
15-09-11 10:33:35,PPS_TITN,58.22,54.93,-57,14.22,13.71,230,66.67,1.01
15-09-15 12:00:45,IILG_FLY,19.47,20.19,175,13.02,13.16,-262,81.21,1.19
15-09-16 09:32:35,BTI_PM,105.79,110.49,32,79.41,81.05,-42,78.97,1.18
15-09-16 09:47:00,ACC_BIP,32.78,33.89,103,37.54,37.80,-92,87.45,1.28
15-09-16 12:35:30,CEB_GPX,70.46,72.10,48,24.03,24.53,-141,4.76,0.07
15-09-17 09:30:55,EZA_EWH,54.10,57.03,62,19.55,19.69,-179,152.17,2.22
15-09-21 10:51:00,CEB_GPX,70.99,72.71,48,24.92,24.99,-141,70.36,1.02
15-09-22 09:30:55,BTI_PM,110.53,107.60,-30,81.65,81.23,39,68.92,1.06
15-09-23 11:20:15,BTI_PM,107.51,107.36,31,81.47,80.17,-41,45.93,0.69
15-09-23 11:52:55,CRH_MLM,29.21,27.85,116,171.60,160.67,-20,57.80,0.85
15-09-24 10:25:25,IHF_USPH,130.38,131.73,-26,46.91,45.43,68,-137.97,-2.10
15-09-28 10:36:15,IILG_FLY,19.93,19.12,172,13.31,12.91,-257,-43.88,-0.64
15-09-29 09:31:10,BTI_PM,108.15,107.09,-31,80.26,78.85,41,-27.47,-0.41
15-09-30 12:13:00,EZA_EWH,54.17,53.64,63,19.63,19.02,-176,69.74,1.02
15-10-01 09:31:20,CRH_MLM,26.21,26.15,-130,150.34,153.23,22,67.95,1.01
15-10-01 09:57:45,WTS_CVCO,54.09,52.15,-63,68.31,68.51,47,129.36,1.95
15-10-02 09:30:35,PMCS_SPIL,6.07,7.26,551,6.50,6.19,-673,846.90,10.97
15-10-02 14:06:50,CEB_GPX,70.59,67.75,-48,24.17,23.12,140,-14.46,-0.21
15-10-08 09:31:25,CRH_MLM,25.82,27.01,134,156.66,159.52,-22,92.91,1.35
15-10-08 09:49:15,IILG_FLY,17.49,19.09,198,12.85,13.30,-274,186.68,2.67
15-10-08 11:51:25,BTI_PM,110.10,114.53,-31,79.33,83.58,42,38.70,0.57
15-10-09 09:41:25,ACC_BIP,35.05,37.80,-97,38.39,40.90,87,-50.97,-0.76
15-10-12 10:36:45,CEB_GPX,70.43,72.73,49,24.61,24.81,-144,80.93,1.16
15-10-13 09:41:45,IILG_FLY,19.80,19.63,191,13.54,13.55,278,-35.01,-0.46
15-10-13 10:41:20,CRH_MLM,27.17,27.26,129,164.50,160.28,-21,97.28,1.40
15-10-15 09:51:35,CEB_GPX,73.30,71.70,-47,24.46,24.50,135,77.74,1.15
15-10-15 11:47:25,IHF_USPH,121.56,124.27,28,42.68,43.79,-81,-16.70,-0.24
15-10-19 13:16:15,WTS_CVCO,55.09,56.74,63,75.27,75.85,-47,74.45,1.06
15-10-19 15:00:40,ACC_BIP,38.31,38.95,91,41.82,41.49,-83,83.13,1.19
15-10-21 10:02:00,EZA_EWH,57.29,58.56,-60,19.89,20.49,169,21.56,0.32
15-10-22 09:48:45,CEB_GPX,71.81,73.06,48,25.13,25.17,-139,50.96,0.73
15-10-29 09:32:45,IILG_FLY,19.89,17.68,-173,13.46,13.21,245,315.07,4.67
15-11-02 10:36:45,CEB_GPX,74.71,74.91,-46,25.03,25.78,141,93.09,1.34
15-11-02 11:02:45,NX_IR,21.36,19.02,-158,68.20,59.70,46,-24.08,-0.37
15-11-03 09:31:00,PPS_TITN,58.56,60.71,-58,11.80,12.51,278,67.44,1.01
15-11-03 11:20:35,BTI_PM,117.42,118.25,29,88.44,87.79,-38,46.22,0.68
15-11-04 10:51:35,XRAY_MR,51.55,62.00,-66,26.86,26.65,120,-717.26,-10.83
15-11-05 13:23:45,CRH_MLM,27.02,27.54,-129,155.46,154.68,21,-86.88,-1.29
15-11-10 09:36:20,CEB_GPX,74.54,76.19,47,25.92,26.19,-135,37.78,0.54
15-11-13 09:30:35,BTI_PM,113.46,111.88,-30,84.03,83.89,40,39.10,0.58
15-11-19 10:20:50,ACC_BIP,39.00,39.82,89,41.58,41.63,-84,65.47,0.94
15-11-19 11:20:15,CEB_GPX,74.73,74.79,47,25.99,25.92,-133,7.98,0.11
15-11-20 09:30:00,CRH_MLM,26.80,28.98,130,154.24,161.10,-22,129.30,1.88
15-11-20 09:42:20,EZA_EWH,57.93,56.82,59,20.85,20.68,-167,-41.20,-0.60
15-11-24 10:30:30,BTI_PM,112.74,115.83,-30,83.49,86.39,40,20.54,0.31
15-11-25 09:55:45,CEB_GPX,74.29,77.83,47,26.42,27.17,-134,62.36,0.89
15-11-27 09:32:55,ACC_BIP,40.43,40.51,-87,41.68,42.11,82,25.61,0.37
15-12-01 09:59:00,ACC_BIP,40.93,40.64,-85,41.89,42.10,82,38.69,0.56
15-12-01 15:33:30,IHF_USPH,123.72,126.20,28,48.04,52.70,-77,-291.76,-4.07
15-12-03 09:31:50,ACC_BIP,40.63,39.17,-86,41.64,41.23,83,89.33,1.29
15-12-03 13:23:45,ACC_BIP,39.33,38.67,90,41.08,40.03,88,-154.13,-2.15
15-12-09 12:18:30,WTS_CVCO,56.20,53.90,62,96.91,84.84,-34,264.84,3.91
15-12-10 14:37:20,IILG_FLY,15.52,15.42,225,13.43,13.38,-271,-15.71,-0.22
15-12-14 09:31:10,PMCS_SPIL,10.25,11.73,-340,6.17,8.20,416,331.42,5.48
15-12-18 09:41:35,IHF_USPH,123.02,123.28,-28,49.21,51.43,68,141.10,2.08
15-12-28 09:30:10,EZA_EWH,52.89,48.29,66,20.28,19.72,-176,-208.94,-2.96
15-12-29 11:06:50,XRAY_MR,60.94,62.19,56,26.96,27.15,-129,42.02,0.61
15-12-29 14:59:40,IILG_FLY,16.05,16.26,-216,13.28,13.96,249,118.17,1.74
16-01-12 14:39:35,IHF_USPH,125.05,117.95,29,54.74,50.02,-67,107.75,1.48
16-01-13 09:50:30,CEB_GPX,78.06,57.28,45,27.92,23.64,-126,-399.45,-5.68
16-01-15 10:33:20,CEB_GPX,54.82,54.62,66,22.60,22.70,159,-0.69,-0.01
16-01-15 12:48:40,CRH_MLM,29.41,25.22,-119,156.60,122.41,21,-222.38,-3.28
16-01-19 12:54:40,CEB_GPX,53.97,55.78,67,22.61,23.20,-161,22.09,0.30
16-01-20 09:33:25,IILG_FLY,15.02,12.84,248,13.52,11.01,-279,153.66,2.05
16-01-20 09:57:05,CEB_GPX,55.41,53.85,66,23.22,22.52,-156,3.10,0.04
16-01-21 10:53:50,WTS_CVCO,47.40,46.91,78,81.29,77.62,-45,124.15,1.69
16-01-22 09:30:20,EZA_EWH,42.69,40.77,87,18.80,17.53,-202,85.88,1.14
16-01-25 09:32:50,CEB_GPX,54.18,56.69,67,22.68,23.35,-158,58.18,0.81
16-01-27 09:30:10,BTI_PM,117.38,106.31,29,87.91,87.79,-38,-318.78,-4.73
16-01-27 09:59:40,IHF_USPH,114.74,115.68,-31,47.73,48.65,73,35.21,0.50
16-01-27 12:16:40,XRAY_MR,60.88,59.84,61,27.09,26.94,-139,-46.53,-0.62
16-01-28 09:30:05,ACC_BIP,39.02,40.50,-89,39.97,34.13,85,-631.48,-9.19
16-01-28 10:01:20,CRH_MLM,25.01,25.94,-146,115.58,121.48,30,37.74,0.53
16-01-29 12:55:30,CRH_MLM,26.15,26.64,140,119.21,125.15,30,243.97,3.37
16-02-01 09:54:20,ACC_BIP,41.04,42.51,91,35.66,35.72,-106,125.60,1.67
16-02-01 09:55:35,CEB_GPX,56.54,58.36,-65,22.99,23.72,157,-6.69,-0.09
16-02-01 13:46:05,CRH_MLM,26.46,26.67,139,123.77,124.47,30,47.08,0.64
16-02-02 13:53:00,CEB_GPX,58.90,57.43,-62,23.86,23.68,154,59.99,0.82
16-02-02 15:51:20,WTS_CVCO,48.44,47.03,76,84.60,78.69,-45,156.25,2.09
16-02-03 10:13:20,IHF_USPH,112.88,112.45,32,49.07,47.76,-74,80.28,1.11
16-02-04 09:31:15,ACC_BIP,42.99,43.03,-86,34.95,35.97,101,96.93,1.34
16-02-04 09:50:05,NX_IR,20.16,17.44,-171,52.97,50.30,64,289.29,4.23
16-02-05 09:31:50,RS_WCC,54.09,58.16,-63,49.33,41.76,67,-766.19,-11.41
16-02-05 14:30:40,BTI_PM,109.57,108.08,-33,88.99,89.47,40,65.81,0.92
16-02-09 09:35:20,CRH_MLM,25.54,23.34,145,123.00,111.51,-30,22.10,0.30
16-02-11 10:20:10,BTI_PM,106.40,106.91,34,89.74,88.33,-40,71.10,0.99
16-02-17 13:51:15,CEB_GPX,56.39,53.85,66,23.52,22.36,-164,18.37,0.24
16-02-18 09:30:00,BTI_PM,108.83,110.03,-33,88.60,91.44,39,68.62,0.97
16-02-18 09:53:55,IHF_USPH,107.03,113.28,34,47.27,49.60,-78,28.30,0.39
16-02-22 11:21:45,ACC_BIP,43.31,43.44,-84,35.50,35.96,101,33.03,0.46
16-02-23 09:33:05,IILG_FLY,12.11,12.00,304,11.59,12.00,-336,-181.21,-2.39
16-02-23 12:00:05,PPS_TITN,58.04,55.10,-61,11.01,9.08,292,-387.49,-5.74
16-02-24 09:30:10,EZA_EWH,41.56,44.57,-88,17.46,17.79,208,-200.91,-2.76
16-02-25 09:30:10,XRAY_MR,58.32,58.92,63,27.29,27.75,-137,-28.47,-0.38
16-03-01 09:30:50,BTI_PM,109.35,110.86,33,91.49,91.70,-39,38.99,0.54
16-03-01 09:30:55,EZA_EWH,44.82,46.35,82,18.17,18.23,-207,108.35,1.46
16-03-02 11:36:05,XRAY_MR,60.43,59.42,-61,27.76,27.88,125,73.66,1.03
16-03-02 15:24:45,IILG_FLY,13.08,13.37,-281,12.62,13.21,287,80.76,1.11
16-03-03 09:55:55,IHF_USPH,116.05,117.95,-31,51.11,51.41,70,-40.79,-0.57
16-03-03 12:56:00,CRH_MLM,23.87,27.48,154,120.54,146.40,-31,-248.29,-3.35
16-03-03 15:20:05,WTS_CVCO,49.19,52.70,-75,77.65,85.30,46,85.89,1.18
16-03-04 10:18:35,CEB_GPX,52.40,58.47,70,22.68,25.68,-167,-80.40,-1.08
16-03-04 10:44:45,IHF_USPH,119.28,119.06,31,54.13,52.37,-73,118.69,1.55
16-03-08 10:53:00,BTI_PM,113.95,113.51,-32,93.39,94.32,38,46.82,0.65
16-03-09 11:40:40,CEB_GPX,60.66,60.78,-60,26.07,26.40,137,35.01,0.49
16-03-14 09:30:00,BTI_PM,114.13,117.62,32,96.42,96.82,-38,93.82,1.28
16-03-14 09:31:25,CRH_MLM,27.15,28.38,134,154.77,156.19,-24,127.43,1.73
16-03-14 10:03:00,EZA_EWH,49.69,48.79,-74,18.79,18.99,191,100.47,1.38
16-03-14 10:33:25,IILG_FLY,13.74,13.18,-268,13.43,12.98,271,21.20,0.29
16-03-16 09:30:00,BTI_PM,117.39,113.16,-31,96.28,96.18,37,124.81,1.73
16-03-17 09:30:00,BTI_PM,113.03,115.24,32,95.85,97.36,-38,10.57,0.15
16-03-17 09:31:10,EZA_EWH,47.28,50.84,78,19.00,19.22,-200,228.95,3.06
16-03-17 11:02:05,CEB_GPX,60.94,61.23,60,27.17,26.77,-137,68.91,0.93
16-03-21 09:53:35,WTS_CVCO,52.47,55.26,70,89.49,89.83,-41,178.92,2.44
16-03-22 09:56:40,CEB_GPX,63.50,62.69,-58,27.73,27.40,130,1.57,0.02
16-03-22 10:10:00,BTI_PM,113.85,113.22,32,98.62,96.66,-37,49.82,0.68
16-03-29 09:30:45,EZA_EWH,50.80,49.72,-73,19.19,19.27,183,89.69,1.24
16-03-31 09:30:00,BTI_PM,113.32,117.56,32,97.10,98.65,-37,75.71,1.05
16-03-31 09:33:40,IHF_USPH,120.86,122.43,-30,50.99,50.30,70,-98.33,-1.37
16-03-31 09:34:55,CEB_GPX,63.24,64.06,-58,27.47,27.40,132,-59.82,-0.82
16-03-31 10:51:10,CRH_MLM,27.57,28.25,-134,152.00,159.10,23,68.93,0.96
16-04-04 10:21:15,ACC_BIP,42.43,46.76,87,35.84,40.99,-106,-172.15,-2.30
16-04-06 09:30:05,EZA_EWH,53.43,50.24,-69,19.82,19.28,182,118.09,1.62
16-04-08 09:40:05,WTS_CVCO,54.72,54.61,68,91.50,88.97,-41,93.37,1.25
16-04-08 11:20:00,BTI_PM,115.71,118.19,32,98.73,100.52,-38,8.44,0.11
16-04-11 09:45:10,ACC_BIP,45.87,46.66,-81,39.47,41.08,91,80.01,1.10
16-04-13 09:51:40,CRH_MLM,28.08,29.23,133,161.98,163.59,-23,113.56,1.52
16-04-14 10:04:15,RS_WCC,65.27,72.99,56,48.13,55.27,-78,-127.28,-1.72
16-04-15 09:33:10,IHF_USPH,121.97,123.67,-30,47.90,48.56,75,-4.02,-0.06
16-04-22 12:26:05,CEB_GPX,64.68,66.35,-57,27.47,26.56,133,-219.46,-2.99
16-04-25 10:22:40,EZA_EWH,53.73,54.19,-69,19.83,20.19,184,30.67,0.42
16-04-26 10:16:40,IILG_FLY,13.80,13.37,-267,12.68,11.70,290,-175.96,-2.39
16-04-27 09:31:50,CRH_MLM,28.98,29.64,127,168.43,170.80,-22,29.13,0.39
16-04-28 10:03:00,CEB_GPX,62.02,63.70,59,25.75,25.75,-148,95.29,1.28
16-04-29 11:29:40,IHF_USPH,127.49,125.11,-28,49.58,49.46,71,55.25,0.78
16-04-29 15:47:50,LEN_UFPI,50.00,45.39,69,70.18,77.09,-49,-659.12,-9.57
16-05-03 09:55:25,ACC_BIP,46.37,45.49,80,41.12,41.45,-92,-103.55,-1.38
16-05-03 10:10:15,EZA_EWH,55.77,52.43,-65,20.23,19.42,177,70.36,0.98
16-05-04 11:12:30,RS_WCC,72.27,72.82,50,57.30,56.08,-64,103.44,1.42
16-05-04 11:49:10,IHF_USPH,124.88,124.93,29,49.17,49.39,73,14.83,0.21
16-05-06 09:35:25,PPS_TITN,56.34,60.55,65,9.44,12.17,-381,-776.06,-10.69
16-05-06 09:41:05,BTI_PM,118.66,121.04,-31,100.35,99.42,36,-110.03,-1.51
16-05-06 09:54:05,ACC_BIP,46.69,46.59,-80,41.30,42.81,87,136.27,1.86
16-05-06 11:34:55,CEB_GPX,63.68,60.89,-57,24.21,23.84,134,105.73,1.54
16-05-09 13:27:05,IILG_FLY,13.92,14.30,-264,11.64,12.10,312,36.35,0.50
16-05-10 10:01:30,RS_WCC,71.60,71.78,51,57.07,56.06,-65,72.35,0.98
16-05-11 10:15:05,WTS_CVCO,56.68,56.33,-64,88.65,94.91,39,264.29,3.73
16-05-11 11:35:00,ACC_BIP,47.53,46.86,-78,42.74,43.30,85,96.65,1.32
16-05-12 09:59:45,CEB_GPX,61.50,60.80,60,24.75,23.93,-150,76.96,1.04
16-05-17 10:57:45,ACC_BIP,46.95,47.10,-79,42.91,43.80,85,60.56,0.82
16-05-17 11:21:30,IILG_FLY,14.65,14.51,-254,11.96,12.26,306,120.35,1.63
16-05-18 09:50:00,BTI_PM,122.71,121.29,30,102.23,99.10,-36,67.30,0.91
16-05-18 10:48:15,RS_WCC,72.87,71.97,-51,55.67,55.95,65,61.33,0.84
16-05-24 09:46:35,RS_WCC,71.43,72.89,-52,54.33,56.50,67,66.64,0.91
16-05-25 10:17:40,IILG_FLY,13.08,13.94,288,11.29,11.67,-345,110.27,1.44
16-05-26 09:30:20,EZA_EWH,50.66,51.18,73,19.31,19.40,-197,15.90,0.21
16-05-27 09:30:00,ACC_BIP,46.86,46.55,-80,42.83,42.54,86,-2.82,-0.04
16-05-27 09:44:50,WTS_CVCO,56.26,56.85,66,95.37,93.03,-41,132.25,1.73
16-05-27 11:55:50,CRH_MLM,29.17,30.78,127,171.99,191.39,-21,-206.17,-2.82
16-06-01 09:40:00,BTI_PM,123.29,120.52,-32,98.96,98.85,39,81.82,1.05
16-06-01 10:29:05,ACC_BIP,46.94,46.85,88,42.34,42.56,96,10.40,0.13
16-06-02 10:36:00,CXO_TCP,120.61,119.33,-33,54.13,56.52,71,208.96,2.67
16-06-06 13:50:20,IHF_USPH,124.77,128.45,29,49.91,59.19,-73,-573.70,-7.90
16-06-07 10:40:10,ALGN_CVG,78.40,79.08,52,28.50,28.23,-145,70.97,0.86
16-06-07 14:14:40,IHF_USPH,129.20,129.31,31,59.58,59.62,67,3.49,0.04
16-06-09 09:30:25,BTI_PM,124.47,123.72,-32,100.61,101.45,39,54.33,0.69
16-06-10 09:34:50,CRH_MLM,30.21,29.77,-136,186.03,186.29,21,62.70,0.78
16-06-10 09:43:00,NX_IR,16.50,20.40,223,54.17,64.79,-70,121.57,1.63
16-06-10 09:43:30,IHF_USPH,129.68,128.46,-31,59.50,59.41,67,28.92,0.36
16-06-10 10:03:05,CEB_GPX,58.89,64.03,-63,22.47,24.10,163,-61.83,-0.84
16-06-10 11:23:20,IHF_USPH,128.81,128.84,32,59.23,59.39,69,9.43,0.11
16-06-10 14:12:10,EZA_EWH,53.07,52.03,-77,19.95,19.95,199,74.94,0.93
16-06-13 14:36:30,IHF_USPH,128.07,127.29,32,58.89,58.86,69,-29.63,-0.36
16-06-14 09:33:00,WTS_CVCO,57.29,56.92,71,97.94,94.84,-42,101.10,1.24
16-06-14 09:57:50,ACC_BIP,46.57,48.10,88,42.62,44.27,-96,-26.16,-0.32
16-06-14 15:50:25,CEB_GPX,63.37,61.97,65,23.89,23.13,-173,35.78,0.43
16-06-16 14:11:15,CXO_TCP,121.16,118.44,-34,54.98,55.40,72,119.70,1.48
16-06-17 11:02:25,IHF_USPH,126.71,125.91,32,59.38,58.24,-69,50.76,0.62
16-06-20 09:31:00,BTI_PM,121.05,124.68,34,101.01,101.48,-41,101.42,1.23
16-06-20 09:34:30,CRH_MLM,29.18,30.43,142,185.71,185.05,-22,188.47,2.29
16-06-20 10:05:25,CEB_GPX,61.80,64.13,-66,22.90,23.48,177,-54.90,-0.68
16-06-20 12:21:55,ACC_BIP,48.40,48.49,-85,43.90,44.74,92,67.05,0.82
16-06-21 11:34:15,IHF_USPH,125.96,126.68,-32,57.83,58.73,68,35.19,0.44
16-06-22 12:27:55,IHF_USPH,127.03,127.74,32,59.68,59.03,-70,65.59,0.80
16-06-22 15:42:15,CEB_GPX,62.32,62.01,66,23.32,22.99,-178,34.16,0.41
16-06-24 09:30:40,BTI_PM,125.03,121.62,-33,100.75,99.20,40,47.97,0.59
16-06-24 09:38:15,IHF_USPH,127.44,125.01,-32,58.36,58.17,68,61.87,0.77
16-06-24 09:38:40,CRH_MLM,30.41,28.14,-136,185.73,181.36,21,213.62,2.66
16-06-24 11:00:20,CXO_TCP,120.63,124.17,-34,54.49,57.32,73,83.29,1.03
16-06-24 11:31:20,EZA_EWH,52.72,50.21,-78,19.64,18.95,206,48.83,0.60
16-06-27 12:00:55,ADBE_EFII,98.82,91.49,41,45.40,39.97,-91,190.77,2.33
16-06-29 09:30:20,EZA_EWH,46.96,50.72,88,18.55,19.26,-231,162.68,1.93
16-07-06 15:00:55,CXO_TCP,120.12,118.32,34,58.86,55.44,-71,178.93,2.17
16-07-07 09:31:15,ACC_BIP,49.07,52.12,-83,44.44,46.83,90,-40.26,-0.50
16-07-07 12:36:55,WTS_CVCO,58.57,57.46,-70,91.58,94.73,43,210.68,2.62
16-07-08 10:41:00,BTI_PM,122.52,126.78,-33,98.07,102.79,40,46.00,0.58
16-07-13 12:50:20,ALGN_CVG,78.77,83.35,-52,27.77,26.50,146,-426.91,-5.24
16-07-14 10:45:25,IHF_USPH,125.74,129.92,33,58.98,61.20,-71,-22.20,-0.27
16-07-18 14:15:25,CXO_TCP,118.56,121.44,-34,53.15,56.35,73,132.49,1.67
16-07-20 14:47:40,IILG_FLY,14.24,17.50,-288,11.37,11.19,352,-1011.99,-12.49
16-07-25 09:35:00,CRH_MLM,28.21,29.69,148,184.41,197.75,-24,-104.66,-1.22
