DateTime,Equity
14-03-11 14:30:12,42602.15
14-03-11 21:00:17,42739.02
14-03-12 14:30:13,42767.13
14-03-12 21:00:17,42735.91
14-03-13 14:30:11,42726.62
14-03-13 21:00:16,42696.81
14-03-14 14:30:10,42739.97
14-03-14 21:00:16,42543.68
14-03-17 09:30:11,42549.49
14-03-17 16:00:16,42758.13
14-03-18 09:30:10,42760.39
14-03-18 16:00:16,42626.37
14-03-19 09:30:09,42642.01
14-03-19 16:00:16,42702.24
14-03-20 09:30:11,42618.79
14-03-20 16:00:16,42606.66
14-03-21 09:30:10,42593.24
14-03-21 16:00:16,42690.02
14-03-24 09:30:09,42697.59
14-03-24 16:00:14,42946.22
14-03-25 09:30:11,42905.89
14-03-25 16:00:16,42839.35
14-03-26 09:30:11,42759.21
14-03-26 16:00:16,42717.52
14-03-27 09:30:10,42715.89
14-03-27 16:00:16,42781.5
14-03-28 09:30:10,42628.71
14-03-28 16:00:16,42626.74
14-03-31 09:30:12,42643.27
14-03-31 16:00:16,42419.33
14-04-01 09:30:10,42452.33
14-04-01 16:00:16,42352.1
14-04-02 09:30:11,42352.96
14-04-02 16:00:16,42217.3
14-04-03 09:30:12,42221.55
14-04-03 16:00:16,42243.4
14-04-04 09:30:11,42176.12
14-04-04 16:00:15,42391.45
14-04-07 09:30:13,42396.91
14-04-07 16:00:19,42057.73
14-04-08 09:30:10,41772.11
14-04-08 16:00:16,42104.08
14-04-09 09:30:10,41920.03
14-04-09 16:00:16,42370.65
14-04-10 09:30:10,42396.21
14-04-10 16:00:16,42186.88
14-04-11 09:30:10,42249.67
14-04-11 16:00:16,41884.4
14-04-14 09:30:15,41767.76
14-04-14 16:00:20,42033.1
14-04-15 09:30:10,42027.52
14-04-15 16:00:17,42425.03
14-04-16 09:30:10,42456.01
14-04-16 16:00:15,42463.78
14-04-17 09:30:10,42296.24
14-04-17 16:00:16,42329.56
14-04-21 09:30:15,42481.46
14-04-21 16:00:20,42361.85
14-04-22 09:30:15,42277.99
14-04-22 16:00:21,42212.51
14-04-23 09:30:16,42132.67
14-04-23 16:00:21,42341.14
14-04-24 09:30:10,42304.4
14-04-24 16:00:16,42413.41
14-04-25 09:30:10,42418.81
14-04-25 16:00:16,42559.13
14-04-28 09:30:12,42551.26
14-04-28 16:00:18,41991.51
14-04-29 09:30:10,42044.49
14-04-29 16:00:16,42159.11
14-04-30 09:30:11,42211.63
14-04-30 16:00:16,42000.01
14-05-01 09:30:12,41850.18
14-05-01 16:00:16,41824.21
14-05-02 09:30:11,41882.08
14-05-02 16:00:16,42313.49
14-05-05 09:30:15,42400.95
14-05-05 16:00:19,42462.18
14-05-06 09:30:11,41978.18
14-05-06 16:00:16,41596.66
14-05-07 09:30:10,41784.39
14-05-07 16:00:15,41725.57
14-05-08 09:30:09,41493.71
14-05-08 16:00:16,41214.18
14-05-09 09:30:14,41319.63
14-05-09 16:00:16,41703.21
14-05-12 09:30:10,41822.32
14-05-12 16:00:16,42142.46
14-05-13 09:30:09,42180.78
14-05-13 16:00:16,41784.29
14-05-14 09:30:10,41708.68
14-05-14 16:00:16,41544.05
14-05-15 09:30:10,41672.65
14-05-15 16:00:16,41943.81
14-05-16 09:30:10,42092.25
14-05-16 16:00:16,42030.99
14-05-19 09:30:14,42163.75
14-05-20 09:30:10,41944.32
14-05-20 16:00:16,41925.03
14-05-21 09:30:11,42001.29
14-05-21 16:00:16,41984.54
14-05-22 09:30:11,41794.53
14-05-22 16:00:16,41840.38
14-05-23 09:30:10,41893.76
14-05-23 16:00:16,41720.98
14-05-27 09:30:10,41864.31
14-05-27 16:00:15,42172.47
14-05-28 09:30:11,42231.44
14-05-28 16:00:16,42100.29
14-05-29 09:30:11,41944.77
14-05-29 16:00:16,42101.91
14-05-30 09:30:10,42163.99
14-05-30 16:00:16,42082.62
14-06-02 09:30:10,42180.08
14-06-02 16:00:16,41992.89
14-06-03 09:30:11,41934.94
14-06-03 16:00:16,41656.67
14-06-04 09:30:11,41770.53
14-06-04 16:00:16,41493.57
14-06-05 09:30:10,41493.02
14-06-05 16:00:16,41499.46
14-06-06 09:30:10,41452.84
14-06-06 16:00:16,41700.06
14-06-09 09:30:11,41827.41
14-06-09 16:00:17,41877.65
14-06-10 09:30:09,41931.93
14-06-10 16:00:15,41850.54
14-06-11 09:30:10,41902.77
14-06-11 16:00:16,41760.45
14-06-12 09:30:10,41193.33
14-06-12 16:00:16,41738.44
14-06-13 09:30:10,41604.09
14-06-13 16:00:16,41242.0
14-06-16 09:30:11,41163.85
14-06-16 16:00:17,41360.24
14-06-17 09:30:10,41347.76
14-06-17 16:00:15,41597.23
14-06-18 09:30:10,41741.91
14-06-18 16:00:16,41600.54
14-06-19 09:30:10,41643.54
14-06-19 16:00:16,41543.7
14-06-20 09:30:10,41467.46
14-06-20 16:00:16,41232.8
14-06-23 09:30:10,41174.44
14-06-23 16:00:15,41275.98
14-06-24 09:30:10,41242.37
14-06-24 16:00:15,41378.51
14-06-25 09:30:09,41275.07
14-06-25 16:00:16,41343.77
14-06-26 09:30:11,41271.74
14-06-26 16:00:16,41577.29
14-06-27 09:30:10,41710.93
14-06-27 16:00:15,41703.59
14-06-30 09:30:14,41536.19
14-06-30 16:00:19,41712.6
14-07-01 09:30:10,41767.0
14-07-01 16:00:15,41830.89
14-07-02 09:30:10,41730.49
14-07-02 16:00:16,41791.35
14-07-03 09:30:11,41770.2
14-07-03 16:00:16,41797.92
14-07-07 09:30:11,41566.05
14-07-07 16:00:17,41688.12
14-07-08 09:30:12,41691.7
14-07-08 16:00:17,41608.75
14-07-09 09:30:12,41704.79
14-07-09 16:00:16,41730.25
14-07-10 09:30:10,41727.19
14-07-10 16:00:16,41557.33
14-07-11 09:30:10,41536.32
14-07-11 16:00:16,41515.45
14-07-14 09:30:14,41514.71
14-07-14 16:00:19,41445.41
14-07-15 09:30:10,41521.48
14-07-15 16:00:16,41400.2
14-07-16 09:30:09,40910.57
14-07-16 16:00:16,41141.9
14-07-17 09:30:10,41012.55
14-07-17 16:00:16,40970.03
14-07-18 09:30:10,41013.15
14-07-18 16:00:16,41054.31
14-07-21 09:30:13,40948.95
14-07-21 16:00:19,40983.74
14-07-22 09:30:09,40966.8
14-07-22 16:00:15,41021.73
14-07-23 09:30:09,41011.81
14-07-23 16:00:16,40820.73
14-07-24 09:30:10,40815.59
14-07-24 16:00:16,40812.97
14-07-25 09:30:10,40832.7
14-07-25 16:00:16,40613.7
14-07-28 09:30:11,40741.78
14-07-28 16:00:17,40572.12
14-07-29 09:30:10,40716.61
14-07-29 16:00:16,40746.95
14-07-30 09:30:09,40792.66
14-07-30 16:00:16,40644.4
14-07-31 09:30:10,40530.27
14-07-31 16:00:16,40322.01
14-08-01 09:30:10,40485.99
14-08-01 16:00:16,40154.74
14-08-04 09:30:13,40279.02
14-08-04 16:00:19,40543.5
14-08-05 09:30:10,40524.02
14-08-05 16:00:16,40283.85
14-08-06 09:30:10,40293.96
14-08-06 16:00:16,40379.95
14-08-07 09:30:11,40810.73
14-08-07 16:00:16,40657.67
14-08-08 09:30:10,40810.61
14-08-08 16:00:16,40768.4
14-08-11 09:30:13,40889.04
14-08-11 16:00:19,40957.98
14-08-12 09:30:13,41076.5
14-08-12 16:00:19,40776.31
14-08-13 09:30:11,40871.92
14-08-13 16:00:16,40666.89
14-08-14 09:30:09,40820.52
14-08-14 16:00:16,40823.78
14-08-15 09:30:09,40976.76
14-08-15 16:00:16,40829.68
14-08-18 09:30:13,40962.3
14-08-18 16:00:19,40966.86
14-08-19 09:30:09,41032.11
14-08-19 16:00:15,40732.93
14-08-20 09:30:09,40753.42
14-08-20 16:00:15,40827.31
14-08-21 09:30:10,40947.27
14-08-21 16:00:15,41013.07
14-08-22 09:30:10,40991.04
14-08-22 16:00:16,40986.9
14-08-25 09:30:14,41005.49
14-08-25 16:00:19,41097.75
14-08-26 09:30:14,41260.33
14-08-26 16:00:19,40989.18
14-08-27 09:30:14,41149.4
14-08-27 16:00:20,40881.58
14-08-28 10:24:48,40900.7
14-08-28 16:00:16,40883.43
14-08-29 09:30:10,40918.44
14-08-29 16:00:16,40810.48
14-09-02 09:30:10,40901.76
14-09-02 16:00:16,40829.43
14-09-03 09:30:11,40853.13
14-09-03 16:00:16,40861.0
14-09-04 09:30:10,41001.32
14-09-04 16:00:16,40691.32
14-09-05 09:30:11,40768.49
14-09-05 16:00:16,40592.52
14-09-08 09:30:13,40772.49
14-09-08 16:00:18,40608.6
14-09-09 09:30:13,40559.47
14-09-09 16:00:16,40593.54
14-09-10 09:30:10,40830.35
14-09-10 16:00:16,40735.76
14-09-11 09:30:11,40845.72
14-09-11 16:00:16,41062.64
14-09-12 09:30:11,41115.53
14-09-12 16:00:16,40990.8
14-09-15 09:30:13,41193.45
14-09-15 16:00:18,41163.81
14-09-16 09:30:10,41351.98
14-09-16 16:00:15,41201.74
14-09-17 09:30:10,41293.36
14-09-17 16:00:16,41142.32
14-09-18 09:30:10,41247.73
14-09-18 16:00:16,40875.95
14-09-19 09:30:10,41088.77
14-09-19 16:00:16,40461.45
14-09-22 09:30:14,40650.27
14-09-22 16:00:19,40542.73
14-09-23 09:30:13,40708.75
14-09-23 16:00:16,40507.21
14-09-24 09:30:10,40621.54
14-09-24 16:00:16,40500.26
14-09-25 09:30:10,40521.79
14-09-25 16:00:16,40343.22
14-09-26 09:30:10,40282.9
14-09-26 16:00:16,40338.52
14-09-29 09:30:13,40474.78
14-09-29 16:00:18,40445.31
14-09-30 09:30:13,40567.63
14-09-30 16:00:15,40316.0
14-10-01 09:30:10,40490.56
14-10-01 16:00:16,40318.03
14-10-02 09:30:10,40333.72
14-10-02 16:00:16,39897.6
14-10-03 09:30:10,40044.46
14-10-03 16:00:16,40073.35
14-10-06 09:30:12,40113.49
14-10-06 16:00:17,40240.88
14-10-07 09:30:10,40271.83
14-10-07 16:00:16,40212.05
14-10-08 09:30:10,40211.95
14-10-08 16:00:16,40208.75
14-10-09 09:30:10,40242.69
14-10-09 16:00:16,40009.65
14-10-10 09:30:10,40001.28
14-10-10 16:00:16,39908.16
14-10-13 09:30:13,39909.86
14-10-13 16:00:16,39749.44
14-10-14 09:30:10,39714.24
14-10-14 16:00:16,39254.54
14-10-15 09:30:11,39367.79
14-10-15 16:00:16,39425.17
14-10-16 09:30:10,39078.55
14-10-16 16:00:16,39312.67
14-10-17 09:30:10,39483.14
14-10-17 16:00:16,39758.21
14-10-20 09:30:13,39771.34
14-10-20 16:00:18,39889.32
14-10-21 09:30:10,39986.03
14-10-21 16:00:16,40292.44
14-10-22 09:30:10,40135.67
14-10-22 16:00:16,40129.89
14-10-23 09:30:11,40252.63
14-10-23 16:00:16,40426.86
14-10-24 09:30:09,40406.33
14-10-24 16:00:16,40449.23
14-10-27 09:30:12,40322.5
14-10-27 16:00:17,40394.53
14-10-28 09:30:10,40502.57
14-10-28 16:00:16,40306.12
14-10-29 09:30:10,40871.29
14-10-29 16:00:16,40923.14
14-10-30 09:30:11,41024.78
14-10-30 16:00:16,40578.88
14-10-31 09:30:10,40596.1
14-10-31 16:00:15,40712.29
14-11-03 09:30:12,40740.27
14-11-03 16:00:17,40323.22
14-11-04 09:30:11,39867.71
14-11-04 16:00:16,39930.53
14-11-05 09:30:10,39809.84
14-11-05 16:00:16,40315.58
14-11-06 09:30:10,40270.43
14-11-06 16:00:16,40562.4
14-11-07 09:30:10,40316.67
14-11-07 16:00:16,40030.34
14-11-10 09:30:11,40057.35
14-11-10 16:00:16,39834.64
14-11-11 09:30:09,39870.44
14-11-11 16:00:15,39916.99
14-11-12 09:30:10,39864.22
14-11-12 16:00:15,39909.54
14-11-13 09:30:10,40006.48
14-11-13 16:00:16,40341.49
14-11-14 09:30:09,40548.24
14-11-14 16:00:16,40399.09
14-11-17 09:30:14,40722.12
14-11-17 16:00:19,40665.23
14-11-18 09:30:14,40736.31
14-11-18 16:00:20,40557.86
14-11-19 09:30:10,40491.55
14-11-19 16:00:16,40523.12
14-11-20 09:30:10,40527.22
14-11-20 16:00:10,40626.26
14-11-21 09:30:10,40891.95
14-11-21 16:00:10,40839.76
14-11-24 09:30:12,40876.16
14-11-24 16:00:11,40898.61
14-11-25 09:30:10,40975.75
14-11-25 16:00:11,40842.71
14-11-26 09:30:11,40897.84
14-11-26 16:00:11,40851.81
14-11-28 09:30:10,40683.54
14-11-28 16:00:11,40374.29
14-12-01 09:30:13,40250.75
14-12-01 16:00:14,40018.98
14-12-02 09:30:10,40055.99
14-12-02 16:00:11,40300.05
14-12-03 09:30:10,40281.87
14-12-03 16:00:11,40191.06
14-12-04 09:30:10,40088.24
14-12-04 16:00:11,39991.03
14-12-05 09:30:10,39962.08
14-12-05 16:00:11,39787.36
14-12-08 09:30:11,39766.8
14-12-08 16:00:11,39641.37
14-12-09 09:30:10,39756.48
14-12-09 16:00:10,39720.48
14-12-10 09:30:10,39368.55
14-12-10 16:00:11,39563.61
14-12-11 09:30:10,39488.27
14-12-11 16:00:11,39320.14
14-12-12 09:30:10,39321.85
14-12-12 16:00:11,39408.56
14-12-15 09:30:14,39478.14
14-12-15 16:00:15,39368.84
14-12-16 09:30:11,39400.9
14-12-16 16:00:11,39583.96
14-12-17 09:30:10,39624.29
14-12-17 16:00:11,39636.13
14-12-18 09:30:11,47939.28
14-12-18 16:00:11,48267.83
14-12-19 09:30:11,50740.47
14-12-19 16:00:11,50793.44
14-12-22 09:30:13,50785.11
14-12-22 16:00:13,50518.63
14-12-23 09:30:10,50515.5
14-12-23 16:00:11,50784.41
14-12-24 09:30:10,50732.69
14-12-24 16:00:11,50891.23
14-12-26 09:30:11,50839.74
14-12-26 16:00:11,50934.6
14-12-29 09:30:14,50976.34
14-12-29 16:00:11,51039.11
14-12-30 09:30:11,51061.09
14-12-30 16:00:11,50958.36
14-12-31 09:30:11,50915.95
14-12-31 16:00:11,50751.11
15-01-02 10:15:04,50822.06
15-01-02 16:00:11,50742.41
15-01-05 09:30:15,50774.76
15-01-05 16:00:15,50677.68
15-01-06 09:30:10,50716.62
15-01-06 16:00:11,50748.63
15-01-07 09:30:10,50777.69
15-01-07 16:00:11,50510.14
15-01-08 09:30:11,50555.32
15-01-08 16:00:12,50271.31
15-01-09 09:30:11,50244.14
15-01-09 16:00:11,50223.64
15-01-12 09:30:12,50232.05
15-01-12 16:00:13,50270.52
15-01-13 09:30:11,50348.31
15-01-13 16:00:11,50281.29
15-01-14 09:30:11,49960.85
15-01-14 16:00:11,50546.48
15-01-15 09:30:10,50676.16
15-01-15 16:00:11,50849.34
15-01-16 09:30:11,50908.68
15-01-16 16:00:11,50755.33
15-01-20 09:30:15,50749.05
15-01-20 16:00:15,50808.91
15-01-21 09:30:15,50884.13
15-01-21 16:00:11,50700.75
15-01-22 09:30:11,50411.6
15-01-22 16:00:11,50495.33
15-01-23 09:30:11,50311.3
15-01-23 16:00:11,50640.35
15-01-26 09:30:15,50762.8
15-01-26 16:00:15,50710.2
15-01-27 09:30:11,50737.29
15-01-27 16:00:11,50780.99
15-01-28 09:30:11,50704.61
15-01-28 16:00:11,50615.41
15-01-29 09:30:11,50559.36
15-01-29 16:00:11,51230.48
15-01-30 09:30:10,51349.99
15-01-30 16:00:11,51027.71
15-02-02 09:30:13,50804.9
15-02-02 16:00:14,50835.0
15-02-03 09:30:14,50704.87
15-02-03 16:00:11,51192.67
15-02-04 09:30:12,51218.31
15-02-04 16:00:11,51271.72
15-02-05 09:30:12,51198.55
15-02-05 16:00:11,50738.68
15-02-06 09:30:11,50755.73
15-02-06 16:00:11,50933.74
15-02-09 09:30:16,50841.31
15-02-09 16:00:15,50883.11
15-02-10 09:30:11,50875.54
15-02-10 16:00:11,50566.37
15-02-11 09:30:11,50603.21
15-02-11 16:00:11,50444.12
15-02-12 09:30:11,50509.32
15-02-12 16:00:11,50352.44
15-02-13 09:30:11,50366.64
15-02-13 16:00:11,50262.6
15-02-17 09:30:15,50250.96
15-02-17 16:00:15,50193.53
15-02-18 09:30:11,49805.83
15-02-18 16:00:11,50049.52
15-02-19 09:30:11,50048.64
15-02-19 16:00:11,50021.46
15-02-20 09:30:11,50010.38
15-02-20 16:00:11,50257.33
15-02-23 09:30:15,50259.02
15-02-23 16:00:15,50366.68
15-02-24 09:30:10,50316.97
15-02-24 16:00:10,50320.11
15-02-25 09:30:11,50298.34
15-02-25 16:00:11,50583.01
15-02-26 09:30:11,50551.24
15-02-26 16:00:11,50280.26
15-02-27 09:30:11,50300.53
15-02-27 16:00:11,50317.68
15-03-02 09:30:13,50218.6
15-03-02 16:00:13,49972.67
15-03-03 09:30:14,49930.78
15-03-03 16:00:11,50093.17
15-03-04 09:30:10,50167.82
15-03-04 16:00:11,50105.79
15-03-05 09:30:11,50176.14
15-03-05 16:00:11,50007.67
15-03-06 09:30:11,49941.19
15-03-06 16:00:11,49538.47
15-03-09 09:30:15,49552.01
15-03-09 16:00:15,49715.43
15-03-10 09:30:11,50153.81
15-03-10 16:00:11,49997.31
15-03-11 09:30:11,49987.67
15-03-11 16:00:11,50049.63
15-03-12 09:30:11,50094.81
15-03-12 16:00:11,49715.97
15-03-13 09:30:10,49680.2
15-03-13 16:00:11,49517.99
15-03-16 09:30:14,49432.55
15-03-16 16:00:14,49218.48
15-03-17 09:30:11,49146.68
15-03-17 16:00:11,49327.63
15-03-18 09:30:11,49273.13
15-03-18 16:00:11,49597.46
15-03-19 09:30:11,49495.5
15-03-19 16:00:11,49640.32
15-03-20 09:30:10,49802.65
15-03-20 16:00:11,49853.69
15-03-23 09:30:14,49879.12
15-03-23 16:00:15,49789.72
15-03-24 09:30:15,49796.14
15-03-24 16:00:15,49877.01
15-03-25 09:30:10,49753.55
15-03-25 16:00:10,50133.91
15-03-26 09:30:10,50322.34
15-03-26 16:00:12,50292.48
15-03-27 09:30:11,50304.17
15-03-27 16:00:11,50146.6
15-03-30 09:30:13,50120.85
15-03-30 16:00:13,50146.54
15-03-31 09:30:10,50086.96
15-03-31 16:00:10,50154.52
15-04-01 09:30:11,50143.47
15-04-01 16:00:11,50229.45
15-04-02 09:30:11,50175.94
15-04-02 16:00:11,50365.01
15-04-06 09:30:14,50354.67
15-04-06 16:00:15,50210.92
15-04-07 09:30:14,50222.31
15-04-07 16:00:14,50371.21
15-04-08 09:30:12,50569.12
15-04-08 16:00:11,50287.98
15-04-09 09:30:11,50279.77
15-04-09 16:00:11,50067.73
15-04-10 09:30:11,50209.88
15-04-10 16:00:11,50181.07
15-04-13 09:30:11,50156.51
15-04-13 16:00:11,50250.26
15-04-14 09:30:11,50237.83
15-04-14 16:00:11,50219.47
15-04-15 09:30:11,50235.07
15-04-15 16:00:11,50221.03
15-04-16 09:30:10,50255.86
15-04-16 16:00:11,50630.4
15-04-17 09:30:11,50703.7
15-04-17 16:00:11,50734.67
15-04-20 09:30:12,50679.55
15-04-20 16:00:12,50326.43
15-04-21 09:30:12,50284.99
15-04-21 16:00:13,50250.72
15-04-22 09:30:10,50246.79
15-04-22 16:00:11,50362.12
15-04-23 09:30:11,50363.16
15-04-23 16:00:11,50359.62
15-04-24 09:30:10,50273.78
15-04-24 16:00:11,50774.6
15-04-27 09:30:14,50785.71
15-04-27 16:00:14,50873.49
15-04-28 09:30:14,50897.46
15-04-28 16:00:14,50616.3
15-04-29 09:30:11,50755.63
15-04-29 16:00:12,50709.8
15-04-30 09:30:12,50741.08
15-04-30 16:00:12,51087.38
15-05-01 09:30:12,51084.74
15-05-01 16:00:12,51094.16
15-05-04 09:30:16,51137.26
15-05-04 16:00:16,51110.83
15-05-05 09:30:16,51110.92
15-05-05 16:00:17,51147.66
15-05-06 09:30:17,51115.89
15-05-06 16:00:17,51364.86
15-05-07 09:30:16,51321.31
15-05-07 16:00:17,51468.66
15-05-08 09:30:16,51562.87
15-05-08 16:00:17,51558.5
15-05-11 09:30:21,51563.19
15-05-11 16:00:21,51399.89
15-05-12 09:30:21,51425.23
15-05-12 16:00:21,51610.07
15-05-13 09:30:20,51612.89
15-05-13 16:00:21,51254.9
15-05-14 09:30:21,51270.17
15-05-14 16:00:21,51291.29
15-05-15 09:30:22,51239.87
15-05-15 16:00:21,51344.04
15-05-18 09:30:25,51361.7
15-05-18 16:00:25,51118.76
15-05-19 09:30:25,50901.03
15-05-19 16:00:25,51122.1
15-05-20 09:30:25,51158.15
