BTDate,Version,Pairs,StartDate,EndDate,BarFreq,BarCount,DayCount,Sharpe,CAGR,CumRet,MaxDD,DDDur,LookbackWindow,EntryZScore,ExitZScore,ZScoreEvalFreq
2014-12-22 23:25,v1.1-9-g55fca08,CRL_AMAG,2008-01-01,2013-12-31,1M,518966,1506,0.05,2.56,16.31,45.78,1478,60,1.00,0.00,600
2014-12-22 23:26,v1.1-9-g55fca08,CRL_CYNO,2008-01-01,2013-12-31,1M,518966,1506,0.53,17.20,158.14,30.51,473,60,1.00,0.00,600
2014-12-22 23:29,v1.1-9-g55fca08,CRL_IVC,2008-01-01,2013-12-31,1M,518966,1506,-0.21,-1.13,-6.57,38.93,553,60,1.00,0.00,600
2014-12-22 23:30,v1.1-9-g55fca08,CRL_NDZ,2008-01-01,2013-12-31,1M,518966,1506,0.77,23.09,246.14,33.22,524,60,1.00,0.00,600
2014-12-22 23:31,v1.1-9-g55fca08,CRL_SPPI,2008-01-01,2013-12-31,1M,518966,1506,-0.33,-100.00,-100.00,107.96,292,60,1.00,0.00,600
2014-12-22 23:31,v1.1-9-g55fca08,CRL_OFIX,2008-01-01,2013-12-31,1M,518966,1506,-0.07,0.43,2.61,49.66,662,60,1.00,0.00,600
2014-12-22 23:32,v1.1-9-g55fca08,CRL_CBM,2008-01-01,2013-12-31,1M,518966,1506,0.07,1.89,11.87,68.92,623,60,1.00,0.00,600
2014-12-22 23:32,v1.1-9-g55fca08,CRL_TRIB,2008-01-01,2013-12-31,1M,518966,1506,0.41,-11.01,-50.21,109.57,1188,60,1.00,0.00,600
2014-12-22 23:33,v1.1-9-g55fca08,CRL_LHCG,2008-01-01,2013-12-31,1M,518966,1506,0.29,9.72,74.10,60.23,1075,60,1.00,0.00,600
2014-12-22 23:35,v1.1-9-g55fca08,HAE_DXCM,2008-01-01,2013-12-31,1M,416274,1506,-0.07,0.53,3.19,29.63,613,60,1.00,0.00,600
2014-12-22 23:36,v1.1-9-g55fca08,HAE_MSA,2008-01-01,2013-12-31,1M,380165,1506,-0.12,-0.36,-2.14,28.34,1520,60,1.00,0.00,600
2014-12-23 20:30,v1.1-9-g55fca08,HMA_NHC,2008-01-01,2013-12-31,1M,565774,1506,0.02,-6.28,-32.14,90.15,1383,60,1.00,0.00,600
2014-12-23 20:30,v1.1-9-g55fca08,HMA_EBS,2008-01-01,2013-12-31,1M,565774,1506,-0.49,-100.00,-100.00,103.66,199,60,1.00,0.00,600
2014-12-23 20:32,v1.1-9-g55fca08,HMA_UAM,2008-01-01,2013-12-31,1M,565774,1506,0.69,28.57,348.92,37.24,399,60,1.00,0.00,600
2014-12-24 11:53,v1.1-9-g55fca08,HMA_CYNO,2008-01-01,2013-12-31,1M,565774,1506,-0.54,-100.00,-100.00,101.11,177,60,1.00,0.00,600
2014-12-24 11:54,v1.1-9-g55fca08,HMA_IVC,2008-01-01,2013-12-31,1M,565774,1506,-0.00,-11.69,-52.44,92.72,1472,60,1.00,0.00,600
2014-12-24 11:54,v1.1-9-g55fca08,HMA_NDZ,2008-01-01,2013-12-31,1M,565774,1506,-0.82,-100.00,-100.00,100.65,69,60,1.00,0.00,600
2014-12-24 11:54,v1.1-9-g55fca08,HMA_SPPI,2008-01-01,2013-12-31,1M,565774,1506,0.09,-7.43,-36.95,74.72,1456,60,1.00,0.00,600
2014-12-24 11:54,v1.1-9-g55fca08,HMA_OFIX,2008-01-01,2013-12-31,1M,565774,1506,-0.21,-12.80,-55.89,68.34,1313,60,1.00,0.00,600
2014-12-24 11:55,v1.1-9-g55fca08,HMA_CBM,2008-01-01,2013-12-31,1M,565774,1506,0.00,-100.00,-100.00,106.02,228,60,1.00,0.00,600
2014-12-24 11:55,v1.1-9-g55fca08,HMA_TRIB,2008-01-01,2013-12-31,1M,565774,1506,0.37,12.54,102.54,54.39,915,60,1.00,0.00,600
2014-12-24 11:55,v1.1-9-g55fca08,HMA_LHCG,2008-01-01,2013-12-31,1M,565774,1506,-0.14,-100.00,-100.00,101.31,324,60,1.00,0.00,600
2014-12-24 11:55,v1.1-9-g55fca08,HMA_BABY,2008-01-01,2013-12-31,1M,565774,1506,-0.63,-100.00,-100.00,107.92,258,60,1.00,0.00,600
2014-12-26 23:13,v1.1-9-g55fca08,SLXP_CUTR,2008-01-01,2013-12-31,1M,508804,1506,-0.66,-25.06,-82.16,86.04,1474,60,1.00,0.00,600
2014-12-26 23:13,v1.1-9-g55fca08,QCOR_PKI,2008-01-01,2013-12-31,1M,550545,1506,-0.40,-44.23,-96.95,98.64,1413,60,1.00,0.00,600
2014-12-26 23:14,v1.1-9-g55fca08,QCOR_THC,2008-01-01,2013-12-31,1M,579720,1506,-0.59,-100.00,-100.00,104.02,325,60,1.00,0.00,600
2014-12-29 09:51,v1.1-9-g55fca08,CBST_CMN,2008-01-01,2013-12-31,1M,528170,1506,0.43,6.35,44.51,98.44,1332,60,1.00,0.00,600
2014-12-29 09:52,v1.1-9-g55fca08,CBST_ICUI,2008-01-01,2013-12-31,1M,528170,1506,0.18,6.68,47.15,28.89,791,60,1.00,0.00,600
2014-12-29 09:52,v1.1-9-g55fca08,CBST_NUVA,2008-01-01,2013-12-31,1M,528170,1506,-0.15,-2.18,-12.37,49.98,792,60,1.00,0.00,600
2014-12-29 09:53,v1.1-9-g55fca08,CBST_NBIX,2008-01-01,2013-12-31,1M,528170,1506,-0.11,-7.94,-39.01,72.81,964,60,1.00,0.00,600
2014-12-29 09:53,v1.1-9-g55fca08,CBST_GHDX,2008-01-01,2013-12-31,1M,528170,1506,-0.29,-5.78,-29.93,61.86,1365,60,1.00,0.00,600
2014-12-29 09:54,v1.1-9-g55fca08,CBST_VIVO,2008-01-01,2013-12-31,1M,528170,1506,0.45,13.88,117.46,35.92,867,60,1.00,0.00,600
2014-12-29 09:54,v1.1-9-g55fca08,CBST_HALO,2008-01-01,2013-12-31,1M,528170,1506,0.23,7.64,55.30,42.97,633,60,1.00,0.00,600
2014-12-29 09:54,v1.1-9-g55fca08,CBST_ARTC,2008-01-01,2013-12-31,1M,528170,1506,-0.51,-100.00,-100.00,105.37,304,60,1.00,0.00,600
2014-12-29 09:55,v1.1-9-g55fca08,CBST_QDEL,2008-01-01,2013-12-31,1M,528170,1506,0.37,12.05,97.41,36.12,440,60,1.00,0.00,600
