BTDate,Version,Pairs,StartDate,EndDate,BarFreq,BarCount,DayCount,Sharpe,CAGR,CumRet,MaxDD,DDDur,LookbackWindow,EntryZScore,ExitZScore,ZScoreEvalFreq
2014-12-03 06:52,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,0.09,4.75,31.94,37.90,1246,20,1.00,0.00,600
2014-12-03 06:53,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,0.11,5.35,36.52,34.62,1222,20,1.50,0.00,600
2014-12-03 06:53,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,0.13,5.91,40.93,31.64,1221,20,2.00,0.00,600
2014-12-03 06:53,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,0.05,3.74,24.55,42.41,1246,60,1.00,0.00,600
2014-12-03 06:54,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,0.07,4.43,29.58,37.09,1244,60,1.50,0.00,600
2014-12-03 06:54,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,0.11,5.60,38.52,31.02,877,60,2.00,0.00,600
2014-12-03 06:54,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,-0.13,-0.54,-3.20,48.21,1255,120,1.00,0.00,600
2014-12-03 06:54,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,-0.12,1.04,6.38,41.51,983,120,1.50,0.00,600
2014-12-03 06:55,v1.0-236-g99aaf68,AGU_AA,2008-01-01,2013-12-31,1M,586096,1506,-0.14,1.55,9.61,37.27,862,120,2.00,0.00,600
2014-12-03 06:56,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.03,2.12,13.36,62.71,1270,20,1.00,0.00,600
2014-12-03 06:56,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.07,3.61,23.62,56.84,1266,20,1.50,0.00,600
2014-12-03 06:56,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.07,3.70,24.27,54.88,1263,20,2.00,0.00,600
2014-12-03 06:57,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.23,8.04,58.76,35.41,1266,60,1.00,0.00,600
2014-12-03 06:57,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.09,4.82,32.48,32.75,879,60,1.50,0.00,600
2014-12-03 06:57,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.18,6.93,49.21,35.58,879,60,2.00,0.00,600
2014-12-03 06:58,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.25,8.69,64.57,30.08,432,120,1.00,0.00,600
2014-12-03 06:58,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.39,12.16,98.55,28.62,432,120,1.50,0.00,600
2014-12-03 06:59,v1.0-236-g99aaf68,AGU_CE,2008-01-01,2013-12-31,1M,571083,1506,0.52,13.45,112.59,23.54,432,120,2.00,0.00,600
2014-12-03 07:01,v1.0-236-g99aaf68,AGU_BPL,2008-01-01,2013-12-31,1M,571083,1506,-0.10,-1.01,-5.90,50.08,1397,20,1.00,0.00,600
2014-12-03 07:07,v1.0-236-g99aaf68,AGU_BPL,2008-01-01,2013-12-31,1M,571083,1506,-0.08,-0.46,-2.73,50.08,1397,20,1.50,0.00,600
2014-12-03 07:09,v1.0-236-g99aaf68,AGU_BPL,2008-01-01,2013-12-31,1M,571083,1506,-0.12,-1.49,-8.61,50.08,1397,20,2.00,0.00,600
2014-12-03 07:10,v1.0-236-g99aaf68,AGU_BPL,2008-01-01,2013-12-31,1M,571083,1506,-0.23,-3.46,-19.00,53.57,1397,60,1.00,0.00,600
2014-12-03 07:10,v1.0-236-g99aaf68,AGU_BPL,2008-01-01,2013-12-31,1M,571083,1506,-0.29,-4.71,-25.07,54.85,1397,60,1.50,0.00,600
2014-12-03 07:11,v1.0-236-g99aaf68,AGU_BPL,2008-01-01,2013-12-31,1M,571083,1506,-0.30,-4.92,-26.05,54.89,1397,60,2.00,0.00,600
2014-12-03 07:11,v1.0-236-g99aaf68,AGU_BPL,2008-01-01,2013-12-31,1M,571083,1506,-0.26,-9.11,-43.48,67.57,1332,120,1.00,0.00,600
