BTDate,Version,Pairs,StartDate,EndDate,BarFreq,BarCount,DayCount,Sharpe,CAGR,CumRet,MaxDD,DDDur,LookbackWindow,EntryZScore,ExitZScore,ZScoreEvalFreq
2014-12-06 14:29,v1.0-238-ge66b963,HEES_NNBR,2008-01-01,2013-12-31,1M,312198,1506,0.27,-4.54,-24.24,85.54,1690,60,1.00,0.00,600
2014-12-06 14:30,v1.0-238-ge66b963,HEES_AP,2008-01-01,2013-12-31,1M,312198,1506,0.00,-100.00,-100.00,102.03,733,60,1.00,0.00,600
2014-12-06 14:30,v1.0-238-ge66b963,HEES_LMIA,2008-01-01,2013-12-31,1M,312198,1506,0.49,-5.55,-28.90,96.61,1496,60,1.00,0.00,600
