BTDate,Version,Pairs,StartDate,EndDate,BarFreq,BarCount,DayCount,Sharpe,CAGR,CumRet,MaxDD,DDDur,LookbackWindow,EntryZScore,ExitZScore,ZScoreEvalFreq
2014-12-03 07:14,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.51,17.74,165.35,31.19,428,20,1.00,0.00,600
2014-12-03 07:14,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.58,20.26,201.15,31.19,401,20,1.50,0.00,600
2014-12-03 07:15,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.60,20.87,210.44,31.19,390,20,2.00,0.00,600
2014-12-03 07:15,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.66,23.65,255.64,32.83,442,60,1.00,0.00,600
2014-12-03 07:15,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.66,23.38,251.05,32.38,437,60,1.50,0.00,600
2014-12-03 07:16,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.63,22.07,229.35,32.46,434,60,2.00,0.00,600
2014-12-03 07:16,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.62,20.06,198.16,28.36,402,120,1.00,0.00,600
2014-12-03 07:16,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.66,21.18,215.22,25.83,293,120,1.50,0.00,600
2014-12-03 07:17,v1.0-236-g99aaf68,CXO_NSH,2008-01-01,2013-12-31,1M,549826,1506,0.75,23.20,247.96,25.71,290,120,2.00,0.00,600
2014-12-03 07:17,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,0.37,12.68,104.05,53.72,1276,20,1.00,0.00,600
2014-12-03 07:17,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,0.41,14.19,120.97,54.64,1276,20,1.50,0.00,600
2014-12-03 07:18,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,0.41,13.89,117.56,50.02,1098,20,2.00,0.00,600
2014-12-03 07:18,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,0.37,12.19,98.90,49.29,914,60,1.00,0.00,600
2014-12-03 07:18,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,0.16,5.48,37.55,49.43,861,60,1.50,0.00,600
2014-12-03 07:18,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,0.07,3.18,20.58,47.25,861,60,2.00,0.00,600
2014-12-03 07:19,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,-0.01,-1.45,-8.35,65.60,1335,120,1.00,0.00,600
2014-12-03 07:19,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,-0.15,-5.24,-27.53,63.00,1335,120,1.50,0.00,600
2014-12-03 07:19,v1.0-236-g99aaf68,CXO_NR,2008-01-01,2013-12-31,1M,549826,1506,-0.15,-4.39,-23.52,58.84,1335,120,2.00,0.00,600
2014-12-03 07:20,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,0.30,8.83,65.79,76.77,1228,20,1.00,0.00,600
2014-12-03 07:21,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,0.30,9.37,70.80,76.76,1228,20,1.50,0.00,600
2014-12-03 07:21,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,0.27,8.12,59.49,76.76,1228,20,2.00,0.00,600
2014-12-03 07:21,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,-0.22,-100.00,-100.00,107.34,200,60,1.00,0.00,600
2014-12-03 07:21,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,0.23,-100.00,-100.00,105.31,111,60,1.50,0.00,600
2014-12-03 07:22,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,0.00,-12.12,-53.80,88.23,1237,60,2.00,0.00,600
2014-12-03 07:22,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,-0.10,-12.22,-54.10,79.93,1394,120,1.00,0.00,600
2014-12-03 07:22,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,-0.14,-8.40,-40.82,68.68,1394,120,1.50,0.00,600
2014-12-03 07:23,v1.0-236-g99aaf68,CXO_IOSP,2008-01-01,2013-12-31,1M,549826,1506,-0.16,-7.34,-36.57,64.52,1394,120,2.00,0.00,600
2014-12-03 07:24,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.40,13.44,112.49,62.26,1220,20,1.00,0.00,600
2014-12-03 07:26,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.43,15.98,142.53,58.02,1220,20,1.50,0.00,600
2014-12-03 07:26,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.47,18.47,175.32,57.03,1215,20,2.00,0.00,600
2014-12-03 07:27,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.59,25.62,290.91,47.83,1009,60,1.00,0.00,600
2014-12-03 07:27,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.67,29.60,370.86,46.45,1175,60,1.50,0.00,600
2014-12-03 07:27,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.60,24.74,274.78,40.00,999,60,2.00,0.00,600
2014-12-03 07:28,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.61,24.94,278.32,38.00,784,120,1.00,0.00,600
2014-12-03 07:28,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.49,18.20,171.57,35.29,382,120,1.50,0.00,600
2014-12-03 07:28,v1.0-236-g99aaf68,CXO_EROC,2008-01-01,2013-12-31,1M,549826,1506,0.46,15.52,136.83,33.75,410,120,2.00,0.00,600
2014-12-03 07:30,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,0.28,9.20,69.24,50.98,658,20,1.00,0.00,600
2014-12-03 07:31,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,0.29,9.63,73.20,50.89,487,20,1.50,0.00,600
2014-12-03 07:31,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,0.36,11.93,96.14,51.15,435,20,2.00,0.00,600
2014-12-03 07:31,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,0.29,9.56,72.52,43.09,832,60,1.00,0.00,600
2014-12-03 07:32,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,0.54,17.87,167.07,39.56,830,60,1.50,0.00,600
2014-12-03 07:32,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,-0.07,-0.13,-0.79,46.01,815,60,2.00,0.00,600
2014-12-03 07:32,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,-0.19,-7.14,-35.78,60.58,1334,120,1.00,0.00,600
2014-12-03 07:33,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,-0.21,-6.52,-33.16,52.19,1480,120,1.50,0.00,600
2014-12-03 07:33,v1.0-236-g99aaf68,CXO_GTU,2008-01-01,2013-12-31,1M,549826,1506,-0.19,-4.55,-24.30,45.08,1164,120,2.00,0.00,600
