BTDate,Version,Pairs,StartDate,EndDate,BarFreq,BarCount,DayCount,Sharpe,CAGR,CumRet,MaxDD,DDDur,LookbackWindow,EntryZScore,ExitZScore,ZScoreEvalFreq
2015-01-03 09:15,v1.1-26-g00323fd,SCG_TAC,2008-01-01,2013-12-31,1M,542800,1506,-0.05,2.79,17.90,20.66,548,60,1.00,0.00,600
2015-01-03 09:16,v1.1-26-g00323fd,SCG_TE,2008-01-01,2013-12-31,1M,566163,1506,-0.39,0.00,0.02,24.33,1462,60,1.00,0.00,600
2015-01-03 09:16,v1.1-26-g00323fd,SCG_TEG,2008-01-01,2013-12-31,1M,542800,1506,-0.05,3.83,25.15,28.78,1184,60,1.00,0.00,600
2015-01-03 09:16,v1.1-26-g00323fd,SCG_TRP,2008-01-01,2013-12-31,1M,542800,1506,0.13,6.01,41.76,14.19,433,60,1.00,0.00,600
2015-01-03 09:17,v1.1-26-g00323fd,SCG_UGI,2008-01-01,2013-12-31,1M,542800,1506,-0.42,-0.43,-2.56,19.17,353,60,1.00,0.00,600
2015-01-03 09:17,v1.1-26-g00323fd,SCG_UIL,2008-01-01,2013-12-31,1M,542800,1506,0.13,5.62,38.64,11.87,549,60,1.00,0.00,600
2015-01-03 09:17,v1.1-26-g00323fd,SCG_UNS,2008-01-01,2013-12-31,1M,542800,1506,0.13,6.02,41.78,31.38,594,60,1.00,0.00,600
2015-01-03 09:18,v1.1-26-g00323fd,SCG_UTL,2008-01-01,2013-12-31,1M,542800,1506,0.76,16.45,148.51,14.36,238,60,1.00,0.00,600
2015-01-03 09:18,v1.1-26-g00323fd,SCG_VVC,2008-01-01,2013-12-31,1M,542800,1506,0.00,4.60,30.84,14.57,431,60,1.00,0.00,600
2015-01-03 09:18,v1.1-26-g00323fd,SCG_WEC,2008-01-01,2013-12-31,1M,561544,1506,0.10,4.93,33.32,30.70,633,60,1.00,0.00,600
2015-01-03 09:18,v1.1-26-g00323fd,SCG_WGL,2008-01-01,2013-12-31,1M,542800,1506,-0.14,3.13,20.25,14.20,509,60,1.00,0.00,600
2015-01-03 09:19,v1.1-26-g00323fd,SCG_WR,2008-01-01,2013-12-31,1M,545371,1506,0.95,13.77,116.19,7.10,174,60,1.00,0.00,600
2015-01-03 09:19,v1.1-26-g00323fd,SCG_WTR,2008-01-01,2013-12-31,1M,542800,1506,-0.02,3.80,25.00,20.40,634,60,1.00,0.00,600
2015-01-03 09:19,v1.1-26-g00323fd,SCG_XEL,2008-01-01,2013-12-31,1M,576636,1506,0.22,6.73,47.58,7.44,233,60,1.00,0.00,600
2015-01-03 09:20,v1.1-26-g00323fd,SJI_SJW,2008-01-01,2013-12-31,1M,337211,1506,0.28,8.02,58.54,17.96,817,60,1.00,0.00,600
2015-01-03 09:20,v1.1-26-g00323fd,SJI_SO,2008-01-01,2013-12-31,1M,584410,1506,0.29,7.87,57.24,13.47,670,60,1.00,0.00,600
2015-01-03 09:20,v1.1-26-g00323fd,SJI_SPH,2008-01-01,2013-12-31,1M,337211,1506,0.36,11.11,87.71,42.92,970,60,1.00,0.00,600
2015-01-03 09:20,v1.1-26-g00323fd,SJI_SRE,2008-01-01,2013-12-31,1M,573848,1506,-0.44,-0.92,-5.39,24.20,1333,60,1.00,0.00,600
2015-01-03 09:21,v1.1-26-g00323fd,SJI_SWX,2008-01-01,2013-12-31,1M,393768,1506,-0.19,2.36,14.94,21.14,890,60,1.00,0.00,600
2015-01-03 09:21,v1.1-26-g00323fd,SJI_TAC,2008-01-01,2013-12-31,1M,337211,1506,0.18,6.84,48.54,27.42,567,60,1.00,0.00,600
2015-01-03 09:21,v1.1-26-g00323fd,SJI_TE,2008-01-01,2013-12-31,1M,566163,1506,0.07,5.36,36.64,32.14,1237,60,1.00,0.00,600
2015-01-03 09:22,v1.1-26-g00323fd,SJI_TEG,2008-01-01,2013-12-31,1M,520806,1506,-0.03,4.08,26.96,30.68,1271,60,1.00,0.00,600
2015-01-03 09:22,v1.1-26-g00323fd,SJI_TRP,2008-01-01,2013-12-31,1M,488616,1506,0.06,4.90,33.12,17.29,771,60,1.00,0.00,600
2015-01-03 09:22,v1.1-26-g00323fd,SJI_UGI,2008-01-01,2013-12-31,1M,523362,1506,-0.20,2.03,12.79,14.24,313,60,1.00,0.00,600
2015-01-03 09:22,v1.1-26-g00323fd,SJI_UIL,2008-01-01,2013-12-31,1M,408557,1506,0.12,5.82,40.22,18.33,715,60,1.00,0.00,600
