BTDate,Version,Pairs,StartDate,EndDate,BarFreq,BarCount,DayCount,Sharpe,CAGR,CumRet,MaxDD,DDDur,LookbackWindow,EntryZScore,ExitZScore,ZScoreEvalFreq
2014-12-06 14:03,v1.0-238-ge66b963,TTC_MMM,2008-01-01,2013-12-31,1M,585052,1506,0.03,3.92,25.84,33.03,907,60,1.00,0.00,600
2014-12-06 16:51,v1.0-238-ge66b963,ATI_APOG,2008-01-01,2013-12-31,1M,578721,1506,0.41,14.11,120.05,43.21,529,60,1.00,0.00,600
2014-12-06 16:52,v1.0-238-ge66b963,ATI_ASTE,2008-01-01,2013-12-31,1M,578721,1506,0.29,9.74,74.24,46.76,1145,60,1.00,0.00,600
2014-12-06 16:52,v1.0-238-ge66b963,ATI_DEL,2008-01-01,2013-12-31,1M,578721,1506,0.17,6.04,41.97,49.82,660,60,1.00,0.00,600
2014-12-06 16:52,v1.0-238-ge66b963,ATI_UFPI,2008-01-01,2013-12-31,1M,578721,1506,0.31,10.58,82.36,44.25,973,60,1.00,0.00,600
2014-12-06 16:53,v1.0-238-ge66b963,ATI_GRC,2008-01-01,2013-12-31,1M,578721,1506,0.16,2.40,15.26,58.90,933,60,1.00,0.00,600
2014-12-06 16:53,v1.0-238-ge66b963,ATI_CYD,2008-01-01,2013-12-31,1M,578721,1506,0.04,-2.41,-13.56,57.84,1221,60,1.00,0.00,600
2014-12-06 16:54,v1.0-238-ge66b963,ATI_SWHC,2008-01-01,2013-12-31,1M,578721,1506,-0.04,-15.56,-63.62,93.61,1238,60,1.00,0.00,600
2014-12-06 16:54,v1.0-238-ge66b963,ATI_SXI,2008-01-01,2013-12-31,1M,578721,1506,-0.32,-11.45,-51.66,77.26,1398,60,1.00,0.00,600
2014-12-06 16:54,v1.0-238-ge66b963,ATI_LXU,2008-01-01,2013-12-31,1M,578721,1506,-0.08,-2.09,-11.88,48.26,1133,60,1.00,0.00,600
2014-12-06 16:55,v1.0-238-ge66b963,ATI_ATRO,2008-01-01,2013-12-31,1M,578721,1506,-0.07,-25.66,-83.00,96.12,1207,60,1.00,0.00,600
2014-12-06 17:13,v1.0-238-ge66b963,ATI_JBT,2008-01-01,2013-12-31,1M,578721,1506,0.51,16.90,154.29,34.74,479,60,1.00,0.00,600
2014-12-06 17:13,v1.0-238-ge66b963,ATI_HW,2008-01-01,2013-12-31,1M,578721,1506,-0.39,-100.00,-100.00,101.82,1024,60,1.00,0.00,600
2014-12-06 17:14,v1.0-238-ge66b963,ATI_GFF,2008-01-01,2013-12-31,1M,578721,1506,-0.02,0.79,4.82,44.06,1401,60,1.00,0.00,600
2014-12-06 17:14,v1.0-238-ge66b963,ATI_NX,2008-01-01,2013-12-31,1M,578721,1506,0.51,30.69,395.08,28.12,400,60,1.00,0.00,600
2014-12-06 17:14,v1.0-238-ge66b963,ATI_TASR,2008-01-01,2013-12-31,1M,578721,1506,-0.38,-13.82,-58.88,73.09,1202,60,1.00,0.00,600
2014-12-06 17:15,v1.0-238-ge66b963,ATI_FIX,2008-01-01,2013-12-31,1M,578721,1506,-0.02,0.90,5.48,39.45,1191,60,1.00,0.00,600
2014-12-06 17:15,v1.0-238-ge66b963,ATI_ALG,2008-01-01,2013-12-31,1M,578721,1506,0.52,17.77,165.75,50.85,677,60,1.00,0.00,600
2014-12-06 17:16,v1.0-238-ge66b963,ATI_ECOL,2008-01-01,2013-12-31,1M,578721,1506,0.33,11.02,86.76,47.89,481,60,1.00,0.00,600
