BTDate,Version,Pairs,StartDate,EndDate,BarFreq,BarCount,DayCount,Sharpe,CAGR,CumRet,MaxDD,DDDur,LookbackWindow,EntryZScore,ExitZScore,ZScoreEvalFreq
2015-01-03 08:08,v1.1-26-g00323fd,ORA_SWX,2008-01-01,2013-12-31,1M,393768,1506,-0.63,-9.44,-44.69,65.79,1412,60,1.00,0.00,600
2015-01-03 08:09,v1.1-26-g00323fd,ORA_TAC,2008-01-01,2013-12-31,1M,374259,1506,0.08,3.36,21.85,58.24,1270,60,1.00,0.00,600
2015-01-03 08:09,v1.1-26-g00323fd,ORA_TE,2008-01-01,2013-12-31,1M,566163,1506,-0.27,-4.16,-22.45,65.39,1148,60,1.00,0.00,600
2015-01-03 08:09,v1.1-26-g00323fd,ORA_TEG,2008-01-01,2013-12-31,1M,520806,1506,-0.48,-9.18,-43.76,72.65,1203,60,1.00,0.00,600
2015-01-03 08:09,v1.1-26-g00323fd,ORA_TRP,2008-01-01,2013-12-31,1M,488616,1506,-0.14,0.16,0.98,55.76,1244,60,1.00,0.00,600
2015-01-03 08:10,v1.1-26-g00323fd,ORA_UGI,2008-01-01,2013-12-31,1M,523362,1506,-0.35,-4.15,-22.38,48.70,1477,60,1.00,0.00,600
2015-01-03 08:10,v1.1-26-g00323fd,ORA_UIL,2008-01-01,2013-12-31,1M,408557,1506,-0.19,-2.61,-14.61,62.76,1389,60,1.00,0.00,600
2015-01-03 08:10,v1.1-26-g00323fd,ORA_UNS,2008-01-01,2013-12-31,1M,439823,1506,-0.52,-8.80,-42.35,60.93,1670,60,1.00,0.00,600
2015-01-03 08:11,v1.1-26-g00323fd,ORA_UTL,2008-01-01,2013-12-31,1M,374259,1506,-0.12,-0.69,-4.04,51.76,1189,60,1.00,0.00,600
2015-01-03 08:11,v1.1-26-g00323fd,ORA_VVC,2008-01-01,2013-12-31,1M,472280,1506,-0.38,-3.78,-20.57,45.92,1274,60,1.00,0.00,600
2015-01-03 08:11,v1.1-26-g00323fd,ORA_WEC,2008-01-01,2013-12-31,1M,561544,1506,0.19,5.11,34.72,61.66,454,60,1.00,0.00,600
