BTDate,Version,Pairs,StartDate,EndDate,BarFreq,BarCount,DayCount,Sharpe,CAGR,CumRet,MaxDD,DDDur,LookbackWindow,EntryZScore,ExitZScore,ZScoreEvalFreq
2014-12-06 14:27,v1.0-238-ge66b963,SSD_GFF,2008-01-01,2013-12-31,1M,414752,1506,-0.15,-0.13,-0.76,39.30,1156,60,1.00,0.00,600
2014-12-06 14:27,v1.0-238-ge66b963,SSD_NX,2008-01-01,2013-12-31,1M,415504,1506,0.52,30.36,387.73,30.52,826,60,1.00,0.00,600
2014-12-06 14:28,v1.0-238-ge66b963,SSD_TASR,2008-01-01,2013-12-31,1M,448755,1506,-0.24,-5.92,-30.55,41.47,1112,60,1.00,0.00,600
2014-12-06 14:28,v1.0-238-ge66b963,SSD_FIX,2008-01-01,2013-12-31,1M,414752,1506,0.23,8.03,58.64,33.02,709,60,1.00,0.00,600
2014-12-06 14:29,v1.0-238-ge66b963,SSD_ALG,2008-01-01,2013-12-31,1M,414752,1506,0.67,20.14,199.42,26.63,396,60,1.00,0.00,600
2014-12-06 14:29,v1.0-238-ge66b963,SSD_ECOL,2008-01-01,2013-12-31,1M,414752,1506,0.31,10.46,81.25,35.87,602,60,1.00,0.00,600
2014-12-06 14:30,v1.0-238-ge66b963,SSD_AVAV,2008-01-01,2013-12-31,1M,414752,1506,0.77,26.03,298.49,31.15,215,60,1.00,0.00,600
2014-12-06 14:48,v1.0-238-ge66b963,SSD_MYRG,2008-01-01,2013-12-31,1M,414752,1506,-0.26,-5.82,-30.13,49.59,1539,60,1.00,0.00,600
2014-12-06 14:49,v1.0-238-ge66b963,SSD_CVCO,2008-01-01,2013-12-31,1M,414752,1506,1.12,31.48,413.18,20.39,144,60,1.00,0.00,600
2014-12-06 14:49,v1.0-238-ge66b963,SSD_MHO,2008-01-01,2013-12-31,1M,414752,1506,0.11,3.73,24.47,47.41,794,60,1.00,0.00,600
2014-12-06 14:49,v1.0-238-ge66b963,SSD_DAKT,2008-01-01,2013-12-31,1M,414752,1506,0.25,7.78,56.49,71.66,1040,60,1.00,0.00,600
2014-12-06 14:49,v1.0-238-ge66b963,SSD_NC,2008-01-01,2013-12-31,1M,414752,1506,0.39,13.77,116.16,82.23,1594,60,1.00,0.00,600
2014-12-06 14:50,v1.0-238-ge66b963,SSD_UFI,2008-01-01,2013-12-31,1M,414752,1506,0.18,6.59,46.42,52.13,672,60,1.00,0.00,600
2014-12-06 14:50,v1.0-238-ge66b963,SSD_BZH,2008-01-01,2013-12-31,1M,538177,1506,-0.04,1.64,10.21,32.58,1251,60,1.00,0.00,600
